game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
85,2025-26,2025-10-09 15:30:00+00:00,GW 5,5,K-Espoo,Sport,3.0,4.0,False,False,1514.26,1453.89,0.586,0.0,-11.72,1502.54,1465.61
86,2025-26,2025-10-10 15:30:00+00:00,GW 5,5,HPK,SaiPa,1.0,2.0,False,False,1504.35,1522.06,0.4745,0.0,-9.491,1494.86,1531.55
87,2025-26,2025-10-10 15:30:00+00:00,GW 5,5,Ilves,HIFK,3.0,0.0,False,False,1443.29,1447.25,0.4943,1.0,13.996,1457.28,1433.25
88,2025-26,2025-10-10 15:30:00+00:00,GW 5,5,Jukurit,Kärpät,6.0,3.0,False,False,1500.15,1507.4,0.4896,1.0,14.106,1514.26,1493.3
89,2025-26,2025-10-10 15:30:00+00:00,GW 5,5,KalPa,TPS,3.0,4.0,False,True,1518.65,1499.99,0.5268,0.25,-5.536,1513.11,1505.53
90,2025-26,2025-10-10 15:30:00+00:00,GW 5,5,Lukko,JYP,4.0,2.0,False,False,1507.1,1544.29,0.4467,1.0,11.956,1519.06,1532.34
91,2025-26,2025-10-10 16:30:00+00:00,GW 5,5,Ässät,Tappara,3.0,2.0,False,False,1559.81,1526.32,0.548,1.0,9.039,1568.85,1517.28
92,2025-26,2025-10-11 14:00:00+00:00,GW 5,5,HIFK,Ilves,6.0,1.0,False,False,1433.25,1457.28,0.4655,1.0,18.948,1452.2,1438.33
93,2025-26,2025-10-11 14:00:00+00:00,GW 5,5,JYP,TPS,5.0,4.0,False,False,1532.34,1505.53,0.5385,1.0,9.23,1541.57,1496.3
94,2025-26,2025-10-11 14:00:00+00:00,GW 5,5,K-Espoo,KalPa,1.0,2.0,False,False,1502.54,1513.11,0.4848,0.0,-9.696,1492.84,1522.81
95,2025-26,2025-10-11 14:00:00+00:00,GW 5,5,KooKoo,Jukurit,5.0,1.0,False,False,1509.02,1514.26,0.4925,1.0,16.298,1525.32,1497.96
96,2025-26,2025-10-11 14:00:00+00:00,GW 5,5,Pelicans,Lukko,2.0,0.0,False,False,1442.16,1519.06,0.3911,1.0,12.927,1455.09,1506.13
