game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
71,2025-26,2025-10-19 00:00:00+00:00,12,12,EC Red Bull Salzburg,HC TIWAG Innsbruck - Die Haie,4.0,2.0,False,False,1505.64,1440.26,0.593,1.0,8.685,1514.32,1431.57
72,2025-26,2025-10-19 00:00:00+00:00,12,12,EC iDM Wärmepumpen VSV,FTC-Telekom,5.0,4.0,False,False,1511.1,1510.11,0.5014,1.0,9.971,1521.07,1500.14
73,2025-26,2025-10-19 00:00:00+00:00,12,12,Pioneers Vorarlberg,Olimpija Ljubljana,1.0,4.0,False,False,1418.53,1563.71,0.3024,0.0,-7.866,1410.67,1571.58
74,2025-26,2025-10-19 00:00:00+00:00,12,12,HC Falkensteiner Pustertal,Steinbach Black Wings Linz,4.0,1.0,False,False,1543.09,1447.98,0.6335,1.0,9.739,1552.83,1438.25
75,2025-26,2025-10-24 00:00:00+00:00,13,13,EC Red Bull Salzburg,FTC-Telekom,7.0,2.0,False,False,1514.32,1500.14,0.5204,1.0,17.076,1531.4,1483.06
76,2025-26,2025-10-24 00:00:00+00:00,13,13,Hydro Fehervar AV 19,EC-KAC,1.0,2.0,False,False,1475.56,1539.86,0.4085,0.0,-8.17,1467.39,1548.03
77,2025-26,2025-10-24 00:00:00+00:00,13,13,Steinbach Black Wings Linz,Moser Medical Graz99ers,3.0,2.0,False,False,1438.25,1525.81,0.3766,1.0,12.468,1450.71,1513.34
78,2025-26,2025-10-24 00:00:00+00:00,13,13,HC TIWAG Innsbruck - Die Haie,HCB Südtirol Alperia,1.0,4.0,False,False,1431.57,1552.19,0.3331,0.0,-8.755,1422.82,1560.95
79,2025-26,2025-10-24 00:00:00+00:00,13,13,HC Falkensteiner Pustertal,EC iDM Wärmepumpen VSV,4.0,3.0,False,False,1552.83,1521.07,0.5456,1.0,9.089,1561.92,1511.98
80,2025-26,2025-10-25 00:00:00+00:00,13,13,Vienna Capitals,Pioneers Vorarlberg,4.0,3.0,False,False,1466.16,1410.67,0.5792,1.0,8.416,1474.57,1402.25
81,2025-26,2025-10-25 00:00:00+00:00,14,14,HC TIWAG Innsbruck - Die Haie,EC iDM Wärmepumpen VSV,2.0,1.0,False,False,1422.82,1511.98,0.3744,1.0,12.512,1435.33,1499.47
82,2025-26,2025-10-26 00:00:00+00:00,14,14,Moser Medical Graz99ers,Pioneers Vorarlberg,4.0,1.0,False,False,1513.34,1402.25,0.6546,1.0,9.115,1522.46,1393.14
83,2025-26,2025-10-26 00:00:00+00:00,14,14,EC-KAC,Olimpija Ljubljana,3.0,4.0,False,False,1548.03,1571.58,0.4662,0.0,-9.323,1538.7,1580.9
84,2025-26,2025-10-26 00:00:00+00:00,14,14,EC Red Bull Salzburg,HC Falkensteiner Pustertal,3.0,5.0,False,False,1531.4,1561.92,0.4562,0.0,-9.886,1521.51,1571.8
85,2025-26,2025-10-26 00:00:00+00:00,14,14,Steinbach Black Wings Linz,Hydro Fehervar AV 19,7.0,1.0,False,False,1450.71,1467.39,0.476,1.0,20.239,1470.95,1447.15
86,2025-26,2025-10-26 00:00:00+00:00,14,14,FTC-Telekom,HCB Südtirol Alperia,4.0,5.0,False,False,1483.06,1560.95,0.3898,0.0,-7.795,1475.27,1568.74
87,2025-26,2025-10-29 00:00:00+00:00,15,15,Moser Medical Graz99ers,HC Falkensteiner Pustertal,1.0,4.0,False,False,1522.46,1571.8,0.4295,0.0,-11.646,1510.81,1583.45
88,2025-26,2025-10-29 00:00:00+00:00,15,15,Hydro Fehervar AV 19,Vienna Capitals,3.0,6.0,False,False,1447.15,1474.57,0.4606,0.0,-12.614,1434.54,1487.19
