game_slug,season,team,jersey,name,goals_against,is_captain,is_starter,minutes,save_pct,saves
28092025_adler-mannheim_gg_loewen-frankfurt_3977,2025-26,Löwen Frankfurt,51,Cody Brenner,,False,False,,,
28092025_ehc-red-bull-muenchen_gg_iserlohn-roosters_3978,2025-26,EHC Red Bull München,35,Mathias Niederberger,1,False,True,60:00,92.31%,12
28092025_ehc-red-bull-muenchen_gg_iserlohn-roosters_3978,2025-26,EHC Red Bull München,25,Simon Wolf,,False,False,,,
28092025_ehc-red-bull-muenchen_gg_iserlohn-roosters_3978,2025-26,EHC Red Bull München,32,Matthias Bittner,,False,False,,,
28092025_ehc-red-bull-muenchen_gg_iserlohn-roosters_3978,2025-26,Iserlohn Roosters,32,Hendrik Hane,2,False,True,58:37,93.55%,29
28092025_ehc-red-bull-muenchen_gg_iserlohn-roosters_3978,2025-26,Iserlohn Roosters,92,Andreas Jenike,,False,False,,,
28092025_nuernberg-ice-tigers_gg_dresdner-eisloewen_3980,2025-26,Nürnberg Ice Tigers,30,Evan Fitzpatrick,2,False,True,60:00,91.67%,22
28092025_nuernberg-ice-tigers_gg_dresdner-eisloewen_3980,2025-26,Nürnberg Ice Tigers,31,Niklas Treutle,,False,False,,,
28092025_nuernberg-ice-tigers_gg_dresdner-eisloewen_3980,2025-26,Dresdner Eislöwen,35,Julius Hudacek,6,False,True,30:42,72.73%,16
28092025_nuernberg-ice-tigers_gg_dresdner-eisloewen_3980,2025-26,Dresdner Eislöwen,62,Janick Schwendener,2,False,False,29:18,86.67%,13
28092025_nuernberg-ice-tigers_gg_dresdner-eisloewen_3980,2025-26,Dresdner Eislöwen,55,Paul Stocker,,False,False,,,
28092025_straubing-tigers_gg_augsburger-panther_3979,2025-26,Straubing Tigers,40,Henrik Haukeland,3,False,True,60:00,85.00%,17
28092025_straubing-tigers_gg_augsburger-panther_3979,2025-26,Straubing Tigers,1,Florian Bugl,,False,False,,,
28092025_straubing-tigers_gg_augsburger-panther_3979,2025-26,Straubing Tigers,21,Sebastian Wieber,,False,False,,,
28092025_straubing-tigers_gg_augsburger-panther_3979,2025-26,Augsburger Panther,41,Peyton Jones,5,False,True,57:58,88.89%,40
28092025_straubing-tigers_gg_augsburger-panther_3979,2025-26,Augsburger Panther,34,Michael Garteig,,False,False,,,
28102025_augsburger-panther_gg_pinguins-bremerhaven_4039,2025-26,Augsburger Panther,34,Michael Garteig,5,False,True,58:09,86.49%,32
28102025_augsburger-panther_gg_pinguins-bremerhaven_4039,2025-26,Augsburger Panther,41,Peyton Jones,,False,False,,,
28102025_augsburger-panther_gg_pinguins-bremerhaven_4039,2025-26,Pinguins Bremerhaven,27,Leon Hungerecker,2,False,True,60:00,90.48%,19
28102025_augsburger-panther_gg_pinguins-bremerhaven_4039,2025-26,Pinguins Bremerhaven,34,Christopher Strasen,,False,False,,,
28102025_iserlohn-roosters_gg_koelner-haie_4040,2025-26,Iserlohn Roosters,92,Andreas Jenike,2,False,True,59:02,93.10%,27
28102025_iserlohn-roosters_gg_koelner-haie_4040,2025-26,Iserlohn Roosters,32,Hendrik Hane,,False,False,,,
28102025_iserlohn-roosters_gg_koelner-haie_4040,2025-26,Kölner Haie,30,Janne Juvonen,1,False,True,60:00,96.00%,24
28102025_iserlohn-roosters_gg_koelner-haie_4040,2025-26,Kölner Haie,45,Tobias Ancicka,,False,False,,,
28112025_augsburger-panther_gg_nuernberg-ice-tigers_4096,2025-26,Augsburger Panther,34,Michael Garteig,5,False,True,60:00,82.14%,23
28112025_augsburger-panther_gg_nuernberg-ice-tigers_4096,2025-26,Augsburger Panther,41,Peyton Jones,,False,False,,,
28112025_augsburger-panther_gg_nuernberg-ice-tigers_4096,2025-26,Nürnberg Ice Tigers,31,Niklas Treutle,1,False,True,60:00,97.30%,36
28112025_augsburger-panther_gg_nuernberg-ice-tigers_4096,2025-26,Nürnberg Ice Tigers,30,Evan Fitzpatrick,,False,False,,,
28112025_erc-ingolstadt_gg_dresdner-eisloewen_4098,2025-26,ERC Ingolstadt,36,Brett Brochu,2,False,True,61:21,92.00%,23
28112025_erc-ingolstadt_gg_dresdner-eisloewen_4098,2025-26,ERC Ingolstadt,1,Nico Pertuch,,False,False,,,
28112025_erc-ingolstadt_gg_dresdner-eisloewen_4098,2025-26,Dresdner Eislöwen,62,Janick Schwendener,3,False,True,61:21,90.63%,29
28112025_erc-ingolstadt_gg_dresdner-eisloewen_4098,2025-26,Dresdner Eislöwen,45,Juho Olkinuora,,False,False,,,
28112025_iserlohn-roosters_gg_ehc-red-bull-muenchen_4099,2025-26,Iserlohn Roosters,32,Hendrik Hane,1,False,True,60:00,96.15%,25
28112025_iserlohn-roosters_gg_ehc-red-bull-muenchen_4099,2025-26,Iserlohn Roosters,92,Andreas Jenike,,False,False,,,
28112025_iserlohn-roosters_gg_ehc-red-bull-muenchen_4099,2025-26,EHC Red Bull München,30,Antoine Bibeau,3,False,True,57:11,83.33%,15
28112025_iserlohn-roosters_gg_ehc-red-bull-muenchen_4099,2025-26,EHC Red Bull München,25,Simon Wolf,,False,False,,,
28112025_pinguins-bremerhaven_gg_loewen-frankfurt_4097,2025-26,Pinguins Bremerhaven,33,Julius Hudacek,2,False,True,60:00,88.89%,16
28112025_pinguins-bremerhaven_gg_loewen-frankfurt_4097,2025-26,Pinguins Bremerhaven,27,Leon Hungerecker,,False,False,,,
28112025_pinguins-bremerhaven_gg_loewen-frankfurt_4097,2025-26,Pinguins Bremerhaven,34,Christopher Strasen,,False,False,,,
28112025_pinguins-bremerhaven_gg_loewen-frankfurt_4097,2025-26,Löwen Frankfurt,51,Cody Brenner,4,False,True,20:00,73.33%,11
28112025_pinguins-bremerhaven_gg_loewen-frankfurt_4097,2025-26,Löwen Frankfurt,30,Mirko Pantkowski,1,False,False,40:00,94.44%,17
28122025_augsburger-panther_gg_adler-mannheim_4170,2025-26,Augsburger Panther,41,Peyton Jones,2,False,True,65:00,95.65%,44
28122025_augsburger-panther_gg_adler-mannheim_4170,2025-26,Augsburger Panther,31,Lasse Dietzschold,,False,False,,,
28122025_augsburger-panther_gg_adler-mannheim_4170,2025-26,Adler Mannheim,56,Maximilian Franzreb,2,False,True,65:00,92.86%,26
28122025_augsburger-panther_gg_adler-mannheim_4170,2025-26,Adler Mannheim,33,Johan Christer Mattsson,,False,False,,,
28122025_dresdner-eisloewen_gg_ehc-red-bull-muenchen_4166,2025-26,Dresdner Eislöwen,45,Juho Olkinuora,4,False,True,56:37,87.88%,29
28122025_dresdner-eisloewen_gg_ehc-red-bull-muenchen_4166,2025-26,Dresdner Eislöwen,62,Janick Schwendener,,False,False,,,
28122025_dresdner-eisloewen_gg_ehc-red-bull-muenchen_4166,2025-26,EHC Red Bull München,25,Simon Wolf,2,False,True,60:00,88.24%,15
28122025_dresdner-eisloewen_gg_ehc-red-bull-muenchen_4166,2025-26,EHC Red Bull München,30,Antoine Bibeau,,False,False,,,
28122025_pinguins-bremerhaven_gg_loewen-frankfurt_4167,2025-26,Pinguins Bremerhaven,27,Leon Hungerecker,4,False,True,61:24,77.78%,14
28122025_pinguins-bremerhaven_gg_loewen-frankfurt_4167,2025-26,Pinguins Bremerhaven,33,Julius Hudacek,,False,False,,,
28122025_pinguins-bremerhaven_gg_loewen-frankfurt_4167,2025-26,Pinguins Bremerhaven,34,Christopher Strasen,,False,False,,,
28122025_pinguins-bremerhaven_gg_loewen-frankfurt_4167,2025-26,Löwen Frankfurt,47,Dustin Tokarski,5,False,True,62:00,84.38%,27
28122025_pinguins-bremerhaven_gg_loewen-frankfurt_4167,2025-26,Löwen Frankfurt,30,Mirko Pantkowski,,False,False,,,
28122025_straubing-tigers_gg_iserlohn-roosters_4171,2025-26,Straubing Tigers,1,Florian Bugl,1,False,True,59:00,95.45%,21
28122025_straubing-tigers_gg_iserlohn-roosters_4171,2025-26,Straubing Tigers,40,Henrik Haukeland,,False,False,,,
28122025_straubing-tigers_gg_iserlohn-roosters_4171,2025-26,Straubing Tigers,21,Sebastian Wieber,,False,False,,,
28122025_straubing-tigers_gg_iserlohn-roosters_4171,2025-26,Iserlohn Roosters,92,Andreas Jenike,0,False,True,60:00,100.00%,25
28122025_straubing-tigers_gg_iserlohn-roosters_4171,2025-26,Iserlohn Roosters,32,Hendrik Hane,,False,False,,,
29032026_adler-mannheim_gg_pinguins-bremerhaven_4348,2025-26,Adler Mannheim,56,Maximilian Franzreb,1,False,True,60:00,96.30%,26
29032026_adler-mannheim_gg_pinguins-bremerhaven_4348,2025-26,Adler Mannheim,33,Johan Christer Mattsson,,False,False,,,
29032026_adler-mannheim_gg_pinguins-bremerhaven_4348,2025-26,Adler Mannheim,67,Leon Willerscheid,,False,False,,,
29032026_adler-mannheim_gg_pinguins-bremerhaven_4348,2025-26,Pinguins Bremerhaven,30,Kristers Gudlevskis,4,False,True,9:57,42.86%,3
29032026_adler-mannheim_gg_pinguins-bremerhaven_4348,2025-26,Pinguins Bremerhaven,27,Leon Hungerecker,1,False,False,50:03,95.24%,20
29032026_adler-mannheim_gg_pinguins-bremerhaven_4348,2025-26,Pinguins Bremerhaven,34,Christopher Strasen,,False,False,,,
29032026_ehc-red-bull-muenchen_gg_erc-ingolstadt_4349,2025-26,EHC Red Bull München,25,Simon Wolf,2,False,True,60:00,94.12%,32
29032026_ehc-red-bull-muenchen_gg_erc-ingolstadt_4349,2025-26,EHC Red Bull München,32,Matthias Bittner,,False,False,,,
29032026_ehc-red-bull-muenchen_gg_erc-ingolstadt_4349,2025-26,ERC Ingolstadt,31,Devin Williams,5,False,True,56:33,80.77%,21
29032026_ehc-red-bull-muenchen_gg_erc-ingolstadt_4349,2025-26,ERC Ingolstadt,1,Nico Pertuch,,False,False,,,
29032026_schwenninger-wild-wings_gg_koelner-haie_4347,2025-26,Schwenninger Wild Wings,60,Joacim Eriksson,3,False,True,58:48,88.00%,22
29032026_schwenninger-wild-wings_gg_koelner-haie_4347,2025-26,Schwenninger Wild Wings,33,Christopher Gibson,,False,False,,,
29032026_schwenninger-wild-wings_gg_koelner-haie_4347,2025-26,Schwenninger Wild Wings,1,Michael Bitzer,,False,False,,,
29032026_schwenninger-wild-wings_gg_koelner-haie_4347,2025-26,Kölner Haie,30,Janne Juvonen,2,False,True,60:00,93.33%,28
29032026_schwenninger-wild-wings_gg_koelner-haie_4347,2025-26,Kölner Haie,90,Felix Brückmann,,False,False,,,
29032026_schwenninger-wild-wings_gg_koelner-haie_4347,2025-26,Kölner Haie,45,Tobias Ancicka,,False,False,,,
29032026_straubing-tigers_gg_eisbaeren-berlin_4346,2025-26,Straubing Tigers,40,Henrik Haukeland,4,False,True,57:10,85.71%,24
29032026_straubing-tigers_gg_eisbaeren-berlin_4346,2025-26,Straubing Tigers,1,Florian Bugl,,False,False,,,
29032026_straubing-tigers_gg_eisbaeren-berlin_4346,2025-26,Straubing Tigers,21,Sebastian Wieber,,False,False,,,
29032026_straubing-tigers_gg_eisbaeren-berlin_4346,2025-26,Eisbären Berlin,1,Jonas Stettmer,2,False,True,60:00,94.87%,37
29032026_straubing-tigers_gg_eisbaeren-berlin_4346,2025-26,Eisbären Berlin,73,Lennart Neiße,,False,False,,,
29032026_straubing-tigers_gg_eisbaeren-berlin_4346,2025-26,Eisbären Berlin,32,Niclas Wolter,,False,False,,,
29102025_dresdner-eisloewen_gg_nuernberg-ice-tigers_4043,2025-26,Dresdner Eislöwen,45,Juho Olkinuora,5,False,True,40:00,72.22%,13
29102025_dresdner-eisloewen_gg_nuernberg-ice-tigers_4043,2025-26,Dresdner Eislöwen,62,Janick Schwendener,0,False,False,20:00,100.00%,9
29102025_dresdner-eisloewen_gg_nuernberg-ice-tigers_4043,2025-26,Nürnberg Ice Tigers,31,Niklas Treutle,1,False,True,60:00,96.67%,29
29102025_dresdner-eisloewen_gg_nuernberg-ice-tigers_4043,2025-26,Nürnberg Ice Tigers,35,Luca Ganz,,False,False,,,
29102025_schwenninger-wild-wings_gg_loewen-frankfurt_4044,2025-26,Schwenninger Wild Wings,1,Michael Bitzer,1,False,True,60:00,95.65%,22
29102025_schwenninger-wild-wings_gg_loewen-frankfurt_4044,2025-26,Schwenninger Wild Wings,40,Baran Bruno Cicek,,False,False,,,
29102025_schwenninger-wild-wings_gg_loewen-frankfurt_4044,2025-26,Löwen Frankfurt,30,Mirko Pantkowski,6,False,True,60:00,78.57%,22
29102025_schwenninger-wild-wings_gg_loewen-frankfurt_4044,2025-26,Löwen Frankfurt,51,Cody Brenner,,False,False,,,
30102025_grizzlys-wolfsburg_gg_augsburger-panther_4047,2025-26,Grizzlys Wolfsburg,1,Dustin Strahlmeier,0,False,True,60:00,100.00%,31
30102025_grizzlys-wolfsburg_gg_augsburger-panther_4047,2025-26,Grizzlys Wolfsburg,67,Hannibal Weitzmann,,False,False,,,
30102025_grizzlys-wolfsburg_gg_augsburger-panther_4047,2025-26,Augsburger Panther,41,Peyton Jones,3,False,True,60:00,92.68%,38
30102025_grizzlys-wolfsburg_gg_augsburger-panther_4047,2025-26,Augsburger Panther,34,Michael Garteig,,False,False,,,
30102025_pinguins-bremerhaven_gg_iserlohn-roosters_4046,2025-26,Pinguins Bremerhaven,27,Leon Hungerecker,1,False,True,60:00,96.30%,26
30102025_pinguins-bremerhaven_gg_iserlohn-roosters_4046,2025-26,Pinguins Bremerhaven,34,Christopher Strasen,,False,False,,,
30102025_pinguins-bremerhaven_gg_iserlohn-roosters_4046,2025-26,Pinguins Bremerhaven,70,Mathis Löwe,,False,False,,,
30102025_pinguins-bremerhaven_gg_iserlohn-roosters_4046,2025-26,Iserlohn Roosters,32,Hendrik Hane,2,False,True,59:33,92.86%,26
30102025_pinguins-bremerhaven_gg_iserlohn-roosters_4046,2025-26,Iserlohn Roosters,92,Andreas Jenike,,False,False,,,
30112025_dresdner-eisloewen_gg_ehc-red-bull-muenchen_4106,2025-26,Dresdner Eislöwen,45,Juho Olkinuora,4,False,True,60:00,85.71%,24
30112025_dresdner-eisloewen_gg_ehc-red-bull-muenchen_4106,2025-26,Dresdner Eislöwen,62,Janick Schwendener,,False,False,,,
30112025_dresdner-eisloewen_gg_ehc-red-bull-muenchen_4106,2025-26,EHC Red Bull München,30,Antoine Bibeau,2,False,True,60:00,94.59%,35
30112025_dresdner-eisloewen_gg_ehc-red-bull-muenchen_4106,2025-26,EHC Red Bull München,25,Simon Wolf,,False,False,,,
30112025_iserlohn-roosters_gg_augsburger-panther_4108,2025-26,Iserlohn Roosters,92,Andreas Jenike,3,False,True,58:45,84.21%,16
30112025_iserlohn-roosters_gg_augsburger-panther_4108,2025-26,Iserlohn Roosters,32,Hendrik Hane,,False,False,,,
30112025_iserlohn-roosters_gg_augsburger-panther_4108,2025-26,Augsburger Panther,34,Michael Garteig,1,False,True,60:00,96.55%,28
30112025_iserlohn-roosters_gg_augsburger-panther_4108,2025-26,Augsburger Panther,41,Peyton Jones,,False,False,,,
30112025_loewen-frankfurt_gg_straubing-tigers_4104,2025-26,Löwen Frankfurt,30,Mirko Pantkowski,3,False,True,57:14,84.21%,16
30112025_loewen-frankfurt_gg_straubing-tigers_4104,2025-26,Löwen Frankfurt,51,Cody Brenner,,False,False,,,
30112025_loewen-frankfurt_gg_straubing-tigers_4104,2025-26,Straubing Tigers,40,Henrik Haukeland,1,False,True,60:00,96.00%,24
30112025_loewen-frankfurt_gg_straubing-tigers_4104,2025-26,Straubing Tigers,1,Florian Bugl,,False,False,,,
30112025_loewen-frankfurt_gg_straubing-tigers_4104,2025-26,Straubing Tigers,21,Sebastian Wieber,,False,False,,,
30122025_ehc-red-bull-muenchen_gg_augsburger-panther_4177,2025-26,EHC Red Bull München,30,Antoine Bibeau,2,False,True,64:30,91.30%,21
30122025_ehc-red-bull-muenchen_gg_augsburger-panther_4177,2025-26,EHC Red Bull München,25,Simon Wolf,,False,False,,,
30122025_ehc-red-bull-muenchen_gg_augsburger-panther_4177,2025-26,Augsburger Panther,34,Michael Garteig,3,False,True,64:30,90.63%,29
30122025_ehc-red-bull-muenchen_gg_augsburger-panther_4177,2025-26,Augsburger Panther,41,Peyton Jones,,False,False,,,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,Iserlohn Roosters,32,Hendrik Hane,7,False,True,60:00,74.07%,20
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,Iserlohn Roosters,92,Andreas Jenike,,False,False,,,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,Kölner Haie,90,Felix Brückmann,4,False,True,60:00,84.00%,21
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,Kölner Haie,45,Tobias Ancicka,,False,False,,,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,Löwen Frankfurt,30,Mirko Pantkowski,0,False,True,60:00,100.00%,37
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,Löwen Frankfurt,74,Rodion Schumacher,,False,False,,,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,Dresdner Eislöwen,62,Janick Schwendener,3,False,True,57:41,86.36%,19
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,Dresdner Eislöwen,45,Juho Olkinuora,,False,False,,,
31032026_eisbaeren-berlin_gg_straubing-tigers_4352,2025-26,Eisbären Berlin,1,Jonas Stettmer,1,False,True,60:00,97.37%,37
31032026_eisbaeren-berlin_gg_straubing-tigers_4352,2025-26,Eisbären Berlin,73,Lennart Neiße,,False,False,,,
31032026_eisbaeren-berlin_gg_straubing-tigers_4352,2025-26,Eisbären Berlin,32,Niclas Wolter,,False,False,,,
31032026_eisbaeren-berlin_gg_straubing-tigers_4352,2025-26,Straubing Tigers,40,Henrik Haukeland,2,False,True,56:11,91.30%,21
31032026_eisbaeren-berlin_gg_straubing-tigers_4352,2025-26,Straubing Tigers,1,Florian Bugl,,False,False,,,
31032026_eisbaeren-berlin_gg_straubing-tigers_4352,2025-26,Straubing Tigers,21,Sebastian Wieber,,False,False,,,
31032026_erc-ingolstadt_gg_ehc-red-bull-muenchen_4353,2025-26,ERC Ingolstadt,31,Devin Williams,2,False,True,60:00,93.33%,28
31032026_erc-ingolstadt_gg_ehc-red-bull-muenchen_4353,2025-26,ERC Ingolstadt,1,Nico Pertuch,,False,False,,,
31032026_erc-ingolstadt_gg_ehc-red-bull-muenchen_4353,2025-26,EHC Red Bull München,25,Simon Wolf,5,False,True,20:00,50.00%,5
31032026_erc-ingolstadt_gg_ehc-red-bull-muenchen_4353,2025-26,EHC Red Bull München,30,Antoine Bibeau,2,False,False,40:00,87.50%,14
31032026_erc-ingolstadt_gg_ehc-red-bull-muenchen_4353,2025-26,EHC Red Bull München,32,Matthias Bittner,,False,False,,,
31032026_koelner-haie_gg_schwenninger-wild-wings_4350,2025-26,Kölner Haie,30,Janne Juvonen,1,False,True,103:37,97.30%,36
31032026_koelner-haie_gg_schwenninger-wild-wings_4350,2025-26,Kölner Haie,90,Felix Brückmann,,False,False,,,
31032026_koelner-haie_gg_schwenninger-wild-wings_4350,2025-26,Kölner Haie,45,Tobias Ancicka,,False,False,,,
31032026_koelner-haie_gg_schwenninger-wild-wings_4350,2025-26,Schwenninger Wild Wings,60,Joacim Eriksson,2,False,True,102:56,95.65%,44
31032026_koelner-haie_gg_schwenninger-wild-wings_4350,2025-26,Schwenninger Wild Wings,1,Michael Bitzer,,False,False,,,
31032026_pinguins-bremerhaven_gg_adler-mannheim_4351,2025-26,Pinguins Bremerhaven,27,Leon Hungerecker,1,False,True,60:00,95.65%,22
31032026_pinguins-bremerhaven_gg_adler-mannheim_4351,2025-26,Pinguins Bremerhaven,30,Kristers Gudlevskis,,False,False,,,
31032026_pinguins-bremerhaven_gg_adler-mannheim_4351,2025-26,Pinguins Bremerhaven,34,Christopher Strasen,,False,False,,,
31032026_pinguins-bremerhaven_gg_adler-mannheim_4351,2025-26,Adler Mannheim,56,Maximilian Franzreb,5,False,True,59:50,85.29%,29
31032026_pinguins-bremerhaven_gg_adler-mannheim_4351,2025-26,Adler Mannheim,33,Johan Christer Mattsson,,False,False,,,
31032026_pinguins-bremerhaven_gg_adler-mannheim_4351,2025-26,Adler Mannheim,67,Leon Willerscheid,,False,False,,,
31102025_dresdner-eisloewen_gg_loewen-frankfurt_4049,2025-26,Dresdner Eislöwen,45,Juho Olkinuora,3,False,True,65:00,87.50%,21
31102025_dresdner-eisloewen_gg_loewen-frankfurt_4049,2025-26,Dresdner Eislöwen,62,Janick Schwendener,,False,False,,,
31102025_dresdner-eisloewen_gg_loewen-frankfurt_4049,2025-26,Löwen Frankfurt,51,Cody Brenner,2,False,True,28:21,88.89%,16
31102025_dresdner-eisloewen_gg_loewen-frankfurt_4049,2025-26,Löwen Frankfurt,30,Mirko Pantkowski,1,False,False,36:39,91.67%,11
