game_slug,season,period,time,event_type,team,assists,gk_direction,goal_type,goalkeeper,penalized_player,penalty_minutes,penalty_reason,raw_event,served_by
30122025_ehc-red-bull-muenchen_gg_augsburger-panther_4177,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
30122025_ehc-red-bull-muenchen_gg_augsburger-panther_4177,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
30122025_ehc-red-bull-muenchen_gg_augsburger-panther_4177,2025-26,,0:00,goalkeeper_change,,,in,,Antoine Bibeau,,,,Torhüter ins Tor : Antoine Bibeau (#30)  ,
30122025_ehc-red-bull-muenchen_gg_augsburger-panther_4177,2025-26,,0:00,goalkeeper_change,,,in,,Michael Garteig,,,,Torhüter ins Tor : Michael Garteig (#34)  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,59:23,goal,,Madden (#18),,,,,,,Tor ins leere Tor von Marcel Brandt (#92) auf Vorlage von Madden (#18) Tor ins leere Tor von Marcel Brandt (#92) auf Vorlage von Madden (#18) 2 5,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,59:23,goalkeeper_change,,,in,,Dustin Strahlmeier,,,,Torhüter ins Tor : Dustin Strahlmeier (#1)  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,57:26,timeout,,,,,,,,,Auszeit  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,57:25,goalkeeper_change,,,out,,Dustin Strahlmeier,,,,Torhüter aus dem Tor : Dustin Strahlmeier (#1)  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,55:12,penalty,,,,,,Ryan Merkley,2,HOOK,2 Min.  Strafe  gegen Ryan Merkley (#58) wegen HOOK  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,54:18,goal,,Madden (#18) und Green (#6),,PP1,,,,,Tor (PP1) von Nicholas Halloran (#71) auf Vorlage von Madden (#18) und Green (#6) Tor (PP1) von Nicholas Halloran (#71) auf Vorlage von Madden (#18) und Green (#6) 2 4,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,53:17,penalty,,,,,,Julian Melchiori,2,BOARD,2 Min.  Strafe  gegen Julian Melchiori (#44) wegen BOARD  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,39:26,goal,,Halloran (#71) und Loibl (#38),,,,,,,Tor von Tyler Madden (#18) auf Vorlage von Halloran (#71) und Loibl (#38) Tor von Tyler Madden (#18) auf Vorlage von Halloran (#71) und Loibl (#38) 2 3,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,35:57,penalty,,,,,,Spencer Machacek,2,BOARD,2 Min.  Strafe  gegen Spencer Machacek (#93) wegen BOARD  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,34:09,goal,,Halloran (#71) und Scott (#20),,,,,,,Tor von Filip Varejcka (#90) auf Vorlage von Halloran (#71) und Scott (#20) Tor von Filip Varejcka (#90) auf Vorlage von Halloran (#71) und Scott (#20) 2 2,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,31:43,penalty,,,,,,Jimmy Martinovic,2,CROSS,2 Min.  Strafe  gegen Jimmy Martinovic (#28) wegen CROSS  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,21:50,penalty,,,,,,Marcel Brandt,2,HOOK,2 Min.  Strafe  gegen Marcel Brandt (#92) wegen HOOK  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,21:12,penalty,,,,,,Nicholas Halloran,2,HOOK,2 Min.  Strafe  gegen Nicholas Halloran (#71) wegen HOOK  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,20:13,penalty,,,,,,Keaton Thompson,2,TRIP,2 Min.  Strafe  gegen Keaton Thompson (#4) wegen TRIP  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,17:08,penalty,,,,,,Luis Schinko,2,HI-ST,2 Min.  Strafe  gegen Luis Schinko (#63) wegen HI-ST  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,12:42,penalty,,,,,,Justin Feser,2,HOLD,2 Min.  Strafe  gegen Justin Feser (#71) wegen HOLD  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,12:04,goal,,Halloran (#71) und Madden (#18),,,,,,,Tor von Nicolas Beaudin (#7) auf Vorlage von Halloran (#71) und Madden (#18) Tor von Nicolas Beaudin (#7) auf Vorlage von Halloran (#71) und Madden (#18) 2 1,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,11:36,goal,,Hayhurst (#15) und Schinko (#63),,,,,,,Tor von Gemel Smith (#46) auf Vorlage von Hayhurst (#15) und Schinko (#63) Tor von Gemel Smith (#46) auf Vorlage von Hayhurst (#15) und Schinko (#63) 2 0,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,5:44,goal,,Machacek (#93),,,,,,,Tor von Tyler Gaudet (#58) auf Vorlage von Machacek (#93) Tor von Tyler Gaudet (#58) auf Vorlage von Machacek (#93) 1 0,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,0:00,goalkeeper_change,,,in,,Dustin Strahlmeier,,,,Torhüter ins Tor : Dustin Strahlmeier (#1)  ,
30122025_grizzlys-wolfsburg_gg_straubing-tigers_4179,2025-26,,0:00,goalkeeper_change,,,in,,Henrik Haukeland,,,,Torhüter ins Tor : Henrik Haukeland (#40)  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,59:36,goal,,Fischbuch (#71) und Cornel (#18),,,,,,,Tor von Anthony Camara (#36) auf Vorlage von Fischbuch (#71) und Cornel (#18) Tor von Anthony Camara (#36) auf Vorlage von Fischbuch (#71) und Cornel (#18) 4 7,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,56:24,penalty,,,,,,,2,UN-SP,2 Min.  Strafe  gegen Louis-Marc Aubry (#15) wegen UN-SP  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,47:41,penalty,,,,,,Anthony Camara,2,SLASH,2 Min.  Strafe  gegen Anthony Camara (#36) wegen SLASH  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,45:42,goal,,Niedenz (#46),,,,,,,Tor von Maximilian Kammerer (#9) auf Vorlage von Niedenz (#46) Tor von Maximilian Kammerer (#9) auf Vorlage von Niedenz (#46) 3 7,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,45:42,timeout,,,,,,,,,Auszeit  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,41:37,goal,,Russell (#63) und Schnarr (#76),,,,,,,Tor von Maximilian Kammerer (#9) auf Vorlage von Russell (#63) und Schnarr (#76) Tor von Maximilian Kammerer (#9) auf Vorlage von Russell (#63) und Schnarr (#76) 3 6,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,39:36,goal,,Fischbuch (#71) und Camara (#36),,,,,,,Tor von Eric Cornel (#18) auf Vorlage von Fischbuch (#71) und Camara (#36) Tor von Eric Cornel (#18) auf Vorlage von Fischbuch (#71) und Camara (#36) 3 5,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,36:56,goal,,Bokk (#78) und Storm (#19),,,,,,,Tor von Louis-Marc Aubry (#15) auf Vorlage von Bokk (#78) und Storm (#19) Tor von Louis-Marc Aubry (#15) auf Vorlage von Bokk (#78) und Storm (#19) 2 5,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,34:24,goal,,,,,,,,,Tor von Veli-Matti Vittasmäki (#47) Tor von Veli-Matti Vittasmäki (#47) 2 4,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,32:58,goal,,Tuomie (#62),,,,,,,Tor von Ryan MacInnis (#77) auf Vorlage von Tuomie (#62) Tor von Ryan MacInnis (#77) auf Vorlage von Tuomie (#62) 2 3,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,26:08,goal,,Kemiläinen (#13) und Tuomie (#62),,,,,,,Tor von Jan Luca Sennhenn (#17) auf Vorlage von Kemiläinen (#13) und Tuomie (#62) Tor von Jan Luca Sennhenn (#17) auf Vorlage von Kemiläinen (#13) und Tuomie (#62) 2 2,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,22:31,goal,,Thomas (#27) und Napravnik (#75),,PP1,,,,,Tor (PP1) von Colin Ugbekile (#79) auf Vorlage von Thomas (#27) und Napravnik (#75) Tor (PP1) von Colin Ugbekile (#79) auf Vorlage von Thomas (#27) und Napravnik (#75) 2 1,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,21:26,penalty,,,,,,Patrick Russell,2,TRIP,2 Min.  Strafe  gegen Patrick Russell (#63) wegen TRIP  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,9:33,goal,,Kammerer (#9) und Tyrväinen (#21),,,,,,,Tor von Moritz Müller (#91) auf Vorlage von Kammerer (#9) und Tyrväinen (#21) Tor von Moritz Müller (#91) auf Vorlage von Kammerer (#9) und Tyrväinen (#21) 1 1,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,8:13,goal,,Boland (#10) und Napravnik (#75),,PP1,,,,,Tor (PP1) von Eric Cornel (#18) auf Vorlage von Boland (#10) und Napravnik (#75) Tor (PP1) von Eric Cornel (#18) auf Vorlage von Boland (#10) und Napravnik (#75) 1 0,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,6:35,penalty,,,,,,,2,TRIP,2 Min.  Strafe  gegen Robin van Calster (#5) wegen TRIP  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,0:00,goalkeeper_change,,,in,,Hendrik Hane,,,,Torhüter ins Tor : Hendrik Hane (#32)  ,
30122025_iserlohn-roosters_gg_koelner-haie_4176,2025-26,,0:00,goalkeeper_change,,,in,,Felix Brückmann,,,,Torhüter ins Tor : Felix Brückmann (#90)  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,58:41,timeout,,,,,,,,,Auszeit  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,57:41,goalkeeper_change,,,out,,Janick Schwendener,,,,Torhüter aus dem Tor : Janick Schwendener (#62)  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,41:43,penalty,,,,,,Dennis Lobach,2,TRIP,2 Min.  Strafe  gegen Dennis Lobach (#26) wegen TRIP  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,38:57,goal,,Brace (#86) und Uba (#44),,,,,,,Tor von Michael Joyaux (#49) auf Vorlage von Brace (#86) und Uba (#44) Tor von Michael Joyaux (#49) auf Vorlage von Brace (#86) und Uba (#44) 3 0,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,32:42,penalty,,,,,,Linus Fröberg,2,HOLD,2 Min.  Strafe  gegen Linus Fröberg (#71) wegen HOLD  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,31:04,goal,,Wedman (#67) und Wilkie (#84),,PP1,,,,,Tor (PP1) von Carter Rowney (#17) auf Vorlage von Wedman (#67) und Wilkie (#84) Tor (PP1) von Carter Rowney (#17) auf Vorlage von Wedman (#67) und Wilkie (#84) 2 0,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,30:41,other,,,,,,,,,2 Min.  Bankstrafe  angetreten von Sebastian Gorcik (#47) wegen TOO-M  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,27:41,penalty,,,,,,Daniel Wirt,2,HI-ST,2 Min.  Strafe  gegen Daniel Wirt (#76) wegen HI-ST  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,14:49,penalty,,,,,,Rourke Chartier,2,HOOK,2 Min.  Strafe  gegen Rourke Chartier (#14) wegen HOOK  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,12:33,goal,,Brace (#86) und Joyaux (#49),,PP1,,,,,Tor (PP1) von Ty Glover (#7) auf Vorlage von Brace (#86) und Joyaux (#49) Tor (PP1) von Ty Glover (#7) auf Vorlage von Brace (#86) und Joyaux (#49) 1 0,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,11:56,penalty,,,,,,Bruno Riedl,2,CROSS,2 Min.  Strafe  gegen Bruno Riedl (#75) wegen CROSS  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,6:50,penalty,,,,,,Ryan Mc,2,INTRF,2 Min.  Strafe  gegen Ryan McKiernan (#58) wegen INTRF  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,0:00,goalkeeper_change,,,in,,Mirko Pantkowski,,,,Torhüter ins Tor : Mirko Pantkowski (#30)  ,
30122025_loewen-frankfurt_gg_dresdner-eisloewen_4174,2025-26,,0:00,goalkeeper_change,,,in,,Janick Schwendener,,,,Torhüter ins Tor : Janick Schwendener (#62)  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,61:40,goal,,Plachta (#22) und Mattinen (#52),,PP1,,,,,Tor (PP1) von Luke Esposito (#19) auf Vorlage von Plachta (#22) und Mattinen (#52) Tor (PP1) von Luke Esposito (#19) auf Vorlage von Plachta (#22) und Mattinen (#52) 2 3,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,61:40,period_end,,,,,,,,,Drittelende  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,60:36,penalty,,,,,,Evan Barratt,2,BOARD,2 Min.  Strafe  gegen Evan Barratt (#10) wegen BOARD  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,60:00,period_start,,,,,,,,,Drittelstart  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,51:53,goal,,Solow (#73) und Greco (#44),,,,,,,Tor von Lukas Kälble (#49) auf Vorlage von Solow (#73) und Greco (#44) Tor von Lukas Kälble (#49) auf Vorlage von Solow (#73) und Greco (#44) 2 2,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,45:35,goal,,Heigl (#49),,,,,,,Tor von Samuel Dove-McFalls (#75) auf Vorlage von Heigl (#49) Tor von Samuel Dove-McFalls (#75) auf Vorlage von Heigl (#49) 2 1,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,39:40,penalty,,,,,,William Graber,2,SLASH,2 Min.  Strafe  gegen William Graber (#77) wegen SLASH  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,36:31,penalty,,,,,,Hayden Shaw,2,HOOK,2 Min.  Strafe  gegen Hayden Shaw (#82) wegen HOOK  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,32:14,penalty,,,,,,Sinan Akdag,2,HOOK,2 Min.  Strafe  gegen Sinan Akdag (#8) wegen HOOK  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,28:54,goal,,Weber (#41) und Murray (#81),,,,,,,Tor von Evan Barratt (#10) auf Vorlage von Weber (#41) und Murray (#81) Tor von Evan Barratt (#10) auf Vorlage von Weber (#41) und Murray (#81) 1 1,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,25:51,penalty,,,,,,Sinan Akdag,2,SLASH,2 Min.  Strafe  gegen Sinan Akdag (#8) wegen SLASH  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,22:51,penalty,,,,,,Anthony Greco,2,HOOK,2 Min.  Strafe  gegen Anthony Greco (#44) wegen HOOK  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,16:28,penalty,,,,,,,2,TRIP,2 Min.  Strafe  gegen Brendan O´Donnell (#91) wegen TRIP  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,11:00,penalty,,,,,,Kris Bennett,2,SLASH,2 Min.  Strafe  gegen Kris Bennett (#21) wegen SLASH  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,8:39,penalty,,,,,,William Graber,2,TRIP,2 Min.  Strafe  gegen William Graber (#77) wegen TRIP  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,4:24,goal,,Gawanke (#9) und O´Donnell (#91),,,,,,,Tor von Kristian Reichel (#11) auf Vorlage von Gawanke (#9) und O´Donnell (#91) Tor von Kristian Reichel (#11) auf Vorlage von Gawanke (#9) und O´Donnell (#91) 0 1,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,0:14,penalty,,,,,,Kris Bennett,2,TRIP,2 Min.  Strafe  gegen Kris Bennett (#21) wegen TRIP  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,0:00,goalkeeper_change,,,in,,Evan Fitzpatrick,,,,Torhüter ins Tor : Evan Fitzpatrick (#30)  ,
30122025_nuernberg-ice-tigers_gg_adler-mannheim_4173,2025-26,,0:00,goalkeeper_change,,,in,,Maximilian Franzreb,,,,Torhüter ins Tor : Maximilian Franzreb (#56)  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,59:06,timeout,,,,,,,,,Auszeit  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,58:50,goalkeeper_change,,,out,,Jake Hildebrand,,,,Torhüter aus dem Tor : Jake Hildebrand (#30)  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,58:19,goal,,Byström (#17) und Hungerecker (#27),,,,,,,Tor ins leere Tor von Nino Kinder (#8) auf Vorlage von Byström (#17) und Hungerecker (#27) Tor ins leere Tor von Nino Kinder (#8) auf Vorlage von Byström (#17) und Hungerecker (#27) 6 4,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,58:19,goalkeeper_change,,,in,,Jake Hildebrand,,,,Torhüter ins Tor : Jake Hildebrand (#30)  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,58:11,goalkeeper_change,,,out,,Jake Hildebrand,,,,Torhüter aus dem Tor : Jake Hildebrand (#30)  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,57:33,goal,,Conrad (#79) und Miele (#51),,,,,,,Tor von Nicolas Krämmer (#21) auf Vorlage von Conrad (#79) und Miele (#51) Tor von Nicolas Krämmer (#21) auf Vorlage von Conrad (#79) und Miele (#51) 5 4,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,44:25,goal,,Abt (#42) und Rausch (#53),,,,,,,Tor von Ziga Jeglic (#13) auf Vorlage von Abt (#42) und Rausch (#53) Tor von Ziga Jeglic (#13) auf Vorlage von Abt (#42) und Rausch (#53) 4 4,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,37:45,penalty,,,,,,Jonas Müller,2,HOLD,2 Min.  Strafe  gegen Jonas Müller (#18) wegen HOLD  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,36:32,goal,,Mik (#12),,,,,,,Tor von Andreas Eder (#43) auf Vorlage von Mik (#12) Tor von Andreas Eder (#43) auf Vorlage von Mik (#12) 3 4,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,35:22,goal,,Pföderl (#93) und Smith (#4),,,,,,,Tor von Liam Kirk (#94) auf Vorlage von Pföderl (#93) und Smith (#4) Tor von Liam Kirk (#94) auf Vorlage von Pföderl (#93) und Smith (#4) 3 3,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,34:52,penalty,,,,,,Justin Büsing,5,FIST,5 Min.  Strafe  gegen Justin Büsing (#76) wegen FIST  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,34:52,penalty,,,,,,Lean Bergmann,5,FIST,5 Min.  Strafe  gegen Lean Bergmann (#10) wegen FIST  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,23:34,goal,,Byström (#17) und Roßmy (#73),,,,,,,Tor von Miha Verlic (#91) auf Vorlage von Byström (#17) und Roßmy (#73) Tor von Miha Verlic (#91) auf Vorlage von Byström (#17) und Roßmy (#73) 3 2,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,20:37,goal,,Bergmann (#10) und Müller (#18),,,,,,,Tor von Liam Kirk (#94) auf Vorlage von Bergmann (#10) und Müller (#18) Tor von Liam Kirk (#94) auf Vorlage von Bergmann (#10) und Müller (#18) 2 2,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,16:17,goal,,Tiffels (#95) und Geibel (#40),,,,,,,Tor von Liam Kirk (#94) auf Vorlage von Tiffels (#95) und Geibel (#40) Tor von Liam Kirk (#94) auf Vorlage von Tiffels (#95) und Geibel (#40) 2 1,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,15:53,goal,,Miele (#51) und Bruggisser (#72),,,,,,,Tor von Colt  Adam Conrad (#79) auf Vorlage von Miele (#51) und Bruggisser (#72) Tor von Colt  Adam Conrad (#79) auf Vorlage von Miele (#51) und Bruggisser (#72) 2 0,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,11:56,goal,,Wejse (#65) und Jeglic (#13),,PP1,,,,,Tor (PP1) von Alexander Friesen (#57) auf Vorlage von Wejse (#65) und Jeglic (#13) Tor (PP1) von Alexander Friesen (#57) auf Vorlage von Wejse (#65) und Jeglic (#13) 1 0,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,11:46,penalty,,,,,,Lean Bergmann,2,HOOK,2 Min.  Strafe  gegen Lean Bergmann (#10) wegen HOOK  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,0:00,goalkeeper_change,,,in,,Leon Hungerecker,,,,Torhüter ins Tor : Leon Hungerecker (#27)  ,
30122025_pinguins-bremerhaven_gg_eisbaeren-berlin_4175,2025-26,,0:00,goalkeeper_change,,,in,,Jake Hildebrand,,,,Torhüter ins Tor : Jake Hildebrand (#30)  ,
30122025_schwenninger-wild-wings_gg_erc-ingolstadt_4178,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
30122025_schwenninger-wild-wings_gg_erc-ingolstadt_4178,2025-26,,58:00,goalkeeper_change,,,out,,Brett Brochu,,,,Torhüter aus dem Tor : Brett Brochu (#36)  ,
30122025_schwenninger-wild-wings_gg_erc-ingolstadt_4178,2025-26,,57:58,goal,,Bassen (#64),,,,,,,Tor ins leere Tor von Alexander Karachun (#47) auf Vorlage von Bassen (#64) Tor ins leere Tor von Alexander Karachun (#47) auf Vorlage von Bassen (#64) 5 3,
