game_id,season_id,created_at,report_name
1079022,19791,2026-03-29 18:22:53,Official Game Report
1079022,19791,2026-03-29 18:22:54,Media Game Summary
1079025,19791,2026-03-29 13:09:48,Official Line Up
1079025,19791,2026-03-29 13:09:49,Official Team Roster
1079025,19791,2026-03-29 19:47:13,Official Game Report
1079025,19791,2026-03-29 19:47:14,Media Game Summary
1079023,19791,2026-03-30 17:48:48,Official Line Up
1079023,19791,2026-03-30 17:48:49,Official Team Roster
1079023,19791,2026-03-30 22:01:41,Official Game Report
1079023,19791,2026-03-30 22:01:42,Media Game Summary
1079024,19791,2026-03-30 17:10:11,Official Line Up
1079024,19791,2026-03-30 17:10:12,Official Team Roster
1079024,19791,2026-03-30 21:35:19,Official Game Report
1079024,19791,2026-03-30 21:35:20,Media Game Summary
1079026,19791,2026-03-31 17:12:07,Official Line Up
1079026,19791,2026-03-31 17:12:08,Official Team Roster
1079026,19791,2026-03-31 21:24:35,Official Game Report
1079026,19791,2026-03-31 21:24:37,Media Game Summary
1079029,19791,2026-03-31 17:07:17,Official Line Up
1079029,19791,2026-03-31 17:07:18,Official Team Roster
1079029,19791,2026-03-31 21:17:46,Official Game Report
1079029,19791,2026-03-31 21:17:47,Media Game Summary
1079027,19791,2026-04-01 17:39:13,Official Line Up
1079027,19791,2026-04-01 17:39:13,Official Team Roster
1079027,19791,2026-04-01 22:29:02,Official Game Report
1079027,19791,2026-04-01 22:29:04,Media Game Summary
1079028,19791,2026-04-01 17:26:42,Official Line Up
1079028,19791,2026-04-01 17:26:42,Official Team Roster
1079028,19791,2026-04-01 21:31:40,Official Game Report
1079028,19791,2026-04-01 21:31:41,Media Game Summary
