game_id,event_idx,period,time,elapsed_seconds,event_type,team,player,player_jersey,foul_type,goal_type,is_empty_net,penalty_minutes,penalty_reason,score_state,secondary_player_1,secondary_player_2
20261105000368,4,3,93:49,5629,gk_out,SCRJ,Melvin Nyffeler,60,,,,,,,,
20261105000369,0,1,13:26,806,goal,EHCB,Mark Sever,23,,EQ,,,,1:0,Jere Sallinen,Gaëtan Haas
20261105000369,1,1,20:28,1228,penalty,EHCB,Nicolas Müller,6,122,,,2,,,,
20261105000369,2,1,25:25,1525,goal,SCB,Waltteri Merelä,19,,EQ,,,,1:1,Samuel Kreis,Romain Loeffel
20261105000369,3,2,49:07,2947,penalty,SCB,Ramon Untersander,65,122,,,2,,,,
20261105000369,4,2,50:57,3057,goal,EHCB,Linus Hultström,33,,PP1,,,,2:1,Lias Andersson,Fabio Hofer
20261105000369,5,2,53:30,3210,goal,EHCB,Mark Sever,23,,EQ,,,,3:1,Jere Sallinen,Niklas Blessing
20261105000369,6,2,59:19,3559,penalty,SCB,Hardy Häman Aktell,4,128,,,2,,,,
20261105000369,7,2,62:13,3733,penalty,EHCB,Gaëtan Haas,92,125,,,2,,,,
20261105000369,8,3,69:17,4157,penalty,EHCB,Jere Sallinen,76,121,,,2,,,,
20261105000369,9,3,75:31,4531,penalty,SCB,Louis Füllemann,14,125,,,2,,,,
20261105000369,10,3,75:45,4545,penalty,SCB,Waltteri Merelä,19,122,,,2,,,,
20261105000369,11,3,76:48,4608,goal,EHCB,Toni Rajala,25,,PP2,,,,4:1,Lias Andersson,Fabio Hofer
20261105000369,12,3,78:30,4710,penalty,SCB,Victor Ejdsell,9,120,,,2,,,,
20261105000369,13,3,89:11,5351,goal,SCB,Romain Loeffel,58,,EQ,,,,4:2,Marco Müller,Victor Ejdsell
20261105000369,14,3,89:11,5351,penalty,EHCB,,,103,,,2,,,,
20261105000369,15,3,91:50,5510,goal,SCB,Hardy Häman Aktell,4,,PP1,,,,4:3,Mike Sgarbossa,Victor Ejdsell
20261105000370,0,1,25:16,1516,penalty,SCB,Ramon Untersander,65,128,,,2,,,,
20261105000370,1,1,28:56,1736,penalty,EHCB,Mark Sever,23,129,,,2,,,,
20261105000370,2,1,28:56,1736,penalty,SCB,Romain Loeffel,58,116,,,2,,,,
20261105000370,3,1,30:00,1800,penalty,EHCB,Luca Christen,98,116,,,2,,,,
20261105000370,4,2,37:06,2226,goal,SCB,Marco Müller,83,,EQ,,,,1:0,Tristan Scherwey,Romain Loeffel
20261105000370,5,2,38:27,2307,penalty,EHCB,Rodwin Dionicio,94,116,,,2,,,,
20261105000370,6,2,38:27,2307,penalty,SCB,Tristan Scherwey,10,116,,,2,,,,
20261105000370,7,2,47:30,2850,penalty,SCB,Tristan Scherwey,10,107,,,2,,,,
20261105000370,8,2,51:48,3108,penalty,EHCB,Rodwin Dionicio,94,101,,,,,,,
20261105000370,9,2,52:38,3158,penalty,SCB,,,135,,,2,,,,
20261105000370,10,2,53:26,3206,penalty,EHCB,Johnny Kneubuehler,22,125,,,2,,,,
20261105000370,11,2,59:11,3551,goal,SCB,Hardy Häman Aktell,4,,EQ,,,,2:0,Nils Rhyn,Mats Alge
20261105000370,12,3,81:45,4905,goal,SCB,Marco Müller,83,,EQ,,,,3:0,Tristan Scherwey,Marc Marchon
20261105000370,13,3,87:10,5230,penalty,SCB,Victor Ejdsell,9,122,,,2,,,,
20261105000370,14,3,95:02,5702,gk_out,EHCB,Harri Säteri,35,,,,,,,,
20261105000370,15,3,95:26,5726,goal,SCB,Victor Ejdsell,9,,"EQ,EN",,,,4:0,,
20261105000370,16,3,95:26,5726,gk_in,EHCB,Harri Säteri,35,,,,,,,,
20261105000370,17,3,96:47,5807,gk_out,EHCB,Harri Säteri,35,,,,,,,,
20261105000370,18,3,97:11,5831,penalty,EHCB,Nicolas Müller,6,116,,,2,,,,
20261105000370,19,3,97:11,5831,gk_in,EHCB,Harri Säteri,35,,,,,,,,
20261105000371,0,1,2:23,143,goal,SCRJ,Tyler Moy,95,,EQ,,,,0:1,Mauro Dufner,Igor Jelovac
20261105000371,1,1,9:16,556,goal,SCB,Miro Aaltonen,15,,EQ,,,,1:1,Waltteri Merelä,Hardy Häman Aktell
20261105000371,2,1,25:09,1509,penalty,SCB,Marco Müller,83,125,,,2,,,,
20261105000371,3,1,25:20,1520,penalty,SCRJ,Dominic Lammer,89,120,,,2,,,,
20261105000371,4,1,27:00,1620,goal,SCRJ,Victor Rask,49,,EQ,,,,1:2,Jacob Larsson,Luca Capaul
20261105000371,5,1,27:32,1652,penalty,SCB,,,135,,,2,,,,
20261105000371,6,3,86:55,5215,penalty,SCRJ,Tanner Fritz,16,120,,,2,,,,
20261105000371,7,3,94:14,5654,penalty,SCRJ,Tanner Fritz,16,129,,,2,,,,
20261105000371,8,3,94:14,5654,penalty,SCB,Victor Ejdsell,9,126,,,2,,,,
20261105000372,0,1,6:52,412,penalty,SCB,Marco Müller,83,125,,,2,,,,
20261105000372,1,1,16:48,1008,penalty,SCB,Anton Lindholm,37,119,,,2,,,,
20261105000372,2,1,20:50,1250,penalty,SCRJ,Marlon Graf,69,122,,,2,,,,
20261105000372,3,2,49:15,2955,goal,SCRJ,Tanner Fritz,16,,EQ,,,,1:0,Tyler Moy,
20261105000372,4,2,50:39,3039,penalty,SCB,Marc Marchon,8,122,,,2,,,,
20261105000372,5,2,55:45,3345,penalty,SCB,Alain Graf,43,121,,,2,,,,
20261105000372,6,2,58:36,3516,goal,SCRJ,Malte Strömwall,88,,PP1,,,,2:0,Lawrence Pilut,Tyler Moy
20261105000372,7,2,58:36,3516,penalty,SCB,Hardy Häman Aktell,4,104,,,2,,,,
20261105000372,8,2,58:36,3516,penalty,SCB,Hardy Häman Aktell,4,104,,,10,,,,
20261105000372,9,3,75:53,4553,penalty,SCRJ,Marlon Graf,69,116,,,2,,,,
20261105000372,10,3,82:27,4947,penalty,SCRJ,Tanner Fritz,16,119,,,2,,,,
20261105000372,11,3,85:46,5146,penalty,SCB,Hardy Häman Aktell,4,120,,,2,,,,
20261105000372,12,3,88:57,5337,goal,SCRJ,Yannick-Lennart Albrecht,28,,PP1,,,,3:0,Tyler Moy,Lawrence Pilut
20261105000372,13,3,89:11,5351,goal,SCRJ,Sandro Zangger,94,,EQ,,,,4:0,Valentin Hofer,
20261105000372,14,3,95:07,5707,penalty,SCB,Marc Marchon,8,121,,,2,,,,
20261105000372,15,3,95:07,5707,penalty,SCB,Marc Marchon,8,116,,,2,,,,
20261105000372,16,3,95:07,5707,penalty,SCRJ,Mika Henauer,9,116,,,2,,,,
20261105000373,0,1,9:19,559,penalty,EVZ,Jan Kovar,43,116,,,2,,,,
20261105000373,1,1,9:19,559,penalty,EVZ,Jan Kovar,43,136,,,2,,,,
20261105000373,2,1,9:19,559,penalty,HCD,Matej Stransky,44,116,,,2,,,,
20261105000373,3,2,36:46,2206,goal,EVZ,Mike Künzle,73,,EQ,,,,0:1,Colin Lindemann,Livio Stadler
20261105000373,4,2,42:28,2548,penalty,EVZ,Sven Leuenberger,61,121,,,2,,,,
20261105000373,5,2,58:20,3500,penalty,HCD,Michael Fora,20,119,,,2,,,,
20261105000373,6,2,60:50,3650,goal,EVZ,Lukas Bengtsson,32,,PP1,,,,0:2,Mike Künzle,Gregory Hofmann
20261105000373,7,2,61:41,3701,penalty,HCD,Brendan Lemieux,22,116,,,2,,,,
20261105000373,8,3,80:42,4842,penalty,EVZ,Lukas Bengtsson,32,116,,,2,,,,
20261105000373,9,3,83:55,5035,goal,HCD,Simon Ryfors,15,,PP1,,,,1:2,Adam Tambellini,
20261105000373,10,3,85:35,5135,goal,EVZ,Fabrice Herzog,68,,EQ,,,,1:3,David Sklenicka,Jan Kovar
20261105000373,11,3,88:51,5331,goal,HCD,Michael Fora,20,,EQ,,,,2:3,Rasmus Asplund,Tino Kessler
20261105000373,12,3,96:48,5808,gk_out,HCD,Sandro Aeschlimann,29,,,,,,,,
20261105000373,13,3,97:13,5833,goal,HCD,Brendan Lemieux,22,,EQ,,,,3:3,Simon Ryfors,Calle Andersson
20261105000373,14,3,97:13,5833,gk_in,HCD,Sandro Aeschlimann,29,,,,,,,,
20261105000373,15,3,98:26,5906,goal,HCD,Yannick Frehner,93,,EQ,,,,4:3,Simon Ryfors,Adam Tambellini
20261105000373,16,3,98:56,5936,gk_out,EVZ,Leonardo Genoni,30,,,,,,,,
20261105000374,0,1,10:58,658,penalty,SCRJ,Sandro Zangger,94,122,,,2,,,,
20261105000374,1,1,19:11,1151,penalty,SCRJ,Tanner Fritz,16,101,,,,,,,
20261105000374,2,1,22:36,1356,goal,SCRJ,Gian-Marco Wetter,72,,EQ,,,,0:1,Igor Jelovac,Victor Rask
20261105000374,3,1,28:34,1714,penalty,SCRJ,Malte Strömwall,88,122,,,2,,,,
20261105000374,4,1,32:32,1952,penalty,SCRJ,Lawrence Pilut,20,116,,,2,,,,
20261105000374,5,1,32:32,1952,penalty,FRI,Kevin Nicolet,37,116,,,2,,,,
20261105000374,6,2,38:25,2305,penalty,SCRJ,Igor Jelovac,17,122,,,2,,,,
20261105000374,7,2,38:25,2305,penalty,FRI,Lucas Wallmark,32,129,,,2,,,,
20261105000374,8,2,38:53,2333,penalty,SCRJ,Luca Capaul,7,122,,,2,,,,
20261105000374,9,2,40:41,2441,goal,SCRJ,Sandro Zangger,94,,SH1,,,,0:2,Jacob Larsson,Dominic Lammer
20261105000374,10,2,47:08,2828,penalty,SCRJ,Igor Jelovac,17,121,,,2,,,,
20261105000374,11,2,52:08,3128,penalty,SCRJ,Nicklas Jensen,71,128,,,2,,,,
20261105000374,12,3,67:06,4026,penalty,FRI,Lucas Wallmark,32,126,,,2,,,,
20261105000374,13,3,70:30,4230,goal,SCRJ,Victor Rask,49,,EQ,,,,0:3,Gian-Marco Wetter,Nicklas Jensen
20261105000374,14,3,75:56,4556,goal,SCRJ,Malte Strömwall,88,,EQ,,,,0:4,Gian-Marco Wetter,Mika Henauer
20261105000374,15,3,81:43,4903,penalty,SCRJ,Nicklas Jensen,71,116,,,2,,,,
20261105000374,16,3,81:43,4903,penalty,SCRJ,Nicklas Jensen,71,136,,,2,,,,
20261105000374,17,3,81:43,4903,penalty,FRI,Andrea Glauser,96,116,,,2,,,,
20261105000374,18,3,81:43,4903,penalty,FRI,Andrea Glauser,96,136,,,2,,,,
20261105000374,19,3,88:30,5310,penalty,FRI,Ty Rattie,88,125,,,2,,,,
20261105000374,20,3,90:16,5416,penalty,SCRJ,Malte Strömwall,88,126,,,2,,,,
20261105000374,21,3,90:16,5416,gk_out,FRI,Reto Berra,20,,,,,,,,
20261105000374,22,3,90:50,5450,penalty,FRI,Christoph Bertschy,22,132,,,2,,,,
20261105000374,23,3,90:50,5450,gk_in,FRI,Reto Berra,20,,,,,,,,
20261105000374,24,3,92:08,5528,gk_out,FRI,Reto Berra,20,,,,,,,,
20261105000374,25,3,92:31,5551,goal,FRI,Yannick Rathgeb,27,,EQ,,,,1:4,Henrik Borgström,Jacob De la Rose
20261105000374,26,3,92:31,5551,gk_in,FRI,Reto Berra,20,,,,,,,,
20261105000374,27,3,94:18,5658,gk_out,FRI,Reto Berra,20,,,,,,,,
20261105000374,28,3,95:28,5728,penalty,SCRJ,Sandro Zangger,94,126,,,2,,,,
20261105000374,29,3,97:07,5827,penalty,FRI,Christoph Bertschy,22,121,,,2,,,,
20261105000374,30,3,97:07,5827,gk_in,FRI,Reto Berra,20,,,,,,,,
20261105000374,31,3,97:24,5844,gk_out,FRI,Reto Berra,20,,,,,,,,
20261105000374,32,3,98:28,5908,goal,SCRJ,Igor Jelovac,17,,"EQ,EN",,,,1:5,Jonas Taibel,
20261105000374,33,3,98:28,5908,penalty,SCRJ,Mauro Dufner,24,111,,,5,,,,
20261105000374,34,3,98:28,5908,penalty,SCRJ,Mauro Dufner,24,111,,,20,,,,
20261105000374,35,3,98:28,5908,penalty,SCRJ,Igor Jelovac,17,111,,,5,,,,
20261105000374,36,3,98:28,5908,penalty,SCRJ,Igor Jelovac,17,111,,,20,,,,
20261105000374,37,3,98:28,5908,penalty,SCRJ,Igor Jelovac,17,136,,,10,,,,
20261105000374,38,3,98:28,5908,penalty,FRI,Patrik Nemeth,12,111,,,5,,,,
20261105000374,39,3,98:28,5908,penalty,FRI,Patrik Nemeth,12,111,,,20,,,,
20261105000374,40,3,98:28,5908,penalty,FRI,Jeremi Gerber,61,111,,,5,,,,
20261105000374,41,3,98:28,5908,penalty,FRI,Jeremi Gerber,61,111,,,20,,,,
20261105000374,42,3,98:28,5908,penalty,FRI,Kevin Nicolet,37,136,,,10,,,,
20261105000374,43,3,98:28,5908,gk_in,FRI,Reto Berra,20,,,,,,,,
20261105000374,44,3,98:58,5938,goal,FRI,Jan Dorthe,93,,SH1,,,,2:5,Simon Seiler,Jamiro Reber
20261105000374,45,3,98:58,5938,penalty,SCRJ,Mika Henauer,9,111,,,5,,,,
20261105000374,46,3,98:58,5938,penalty,SCRJ,Mika Henauer,9,111,,,20,,,,
20261105000374,47,3,98:58,5938,penalty,FRI,Jamiro Reber,39,111,,,5,,,,
20261105000374,48,3,98:58,5938,penalty,FRI,Jamiro Reber,39,111,,,20,,,,
20261105000374,49,3,98:58,5938,penalty,FRI,Jan Dorthe,93,136,,,10,,,,
20261105000375,0,1,7:23,443,penalty,LHC,Austin Czarnik,27,121,,,2,,,,
20261105000375,1,1,7:23,443,penalty,GSHC,Sakari Manninen,65,116,,,2,,,,
20261105000375,2,1,12:35,755,penalty,LHC,Floran Douay,72,121,,,2,,,,
20261105000375,3,1,26:51,1611,penalty,LHC,Aurélien Marti,7,116,,,2,,,,
20261105000375,4,1,26:51,1611,penalty,GSHC,Vincent Praplan,11,116,,,2,,,,
20261105000375,5,1,31:45,1905,penalty,LHC,Fabian Heldner,91,126,,,2,,,,
20261105000375,6,3,77:28,4648,penalty,LHC,Floran Douay,72,125,,,2,,,,
20261105000375,7,3,97:24,5844,goal,GSHC,Jesse Puljujärvi,9,,EQ,,,,1:0,Roger Karrer,Giancarlo Chanton
20261105000375,8,3,98:37,5917,gk_out,LHC,Kevin Pasche,33,,,,,,,,
20261105000376,0,1,5:44,344,goal,ZSC,Denis Malgin,62,,EQ,,,,1:0,Sven Andrighetto,
20261105000376,1,2,60:51,3651,penalty,ZSC,Denis Hollenstein,91,101,,,,,,,
20261105000376,2,3,82:17,4937,goal,ZSC,Derek Grant,27,,EQ,,,,2:0,Rudolfs Balcers,Sven Andrighetto
20261105000376,3,3,95:11,5711,gk_out,HCL,Niklas Schlegel,34,,,,,,,,
20261105000376,4,3,97:16,5836,penalty,HCL,Connor Carrick,58,136,,,2,,,,
20261105000376,5,3,97:16,5836,penalty,HCL,Connor Carrick,58,116,,,2,,,,
20261105000376,6,3,97:16,5836,penalty,ZSC,Juho Lammikko,83,116,,,2,,,,
20261105000376,7,3,97:28,5848,goal,ZSC,Denis Malgin,62,,"PP1,EN",,,,3:0,Jesper Frödén,Juho Lammikko
20261105000376,8,3,97:28,5848,gk_in,HCL,Niklas Schlegel,34,,,,,,,,
20261105000377,0,2,54:03,3243,goal,HCD,Simon Knak,36,,EQ,,,,0:1,Rasmus Asplund,
20261105000377,1,3,77:25,4645,penalty,EVZ,Jan Kovar,43,122,,,2,,,,
20261105000377,2,3,90:05,5405,penalty,HCD,Simon Knak,36,120,,,2,,,,
20261105000377,3,3,94:17,5657,penalty,HCD,Sven Jung,90,116,,,2,,,,
20261105000377,4,3,94:17,5657,penalty,EVZ,Nando Eggenberger,22,116,,,2,,,,
20261105000377,5,3,94:17,5657,gk_out,EVZ,Leonardo Genoni,30,,,,,,,,
20261105000377,6,3,98:52,5932,goal,HCD,Adam Tambellini,19,,"EQ,EN",,,,0:2,,
20261105000377,7,3,98:52,5932,gk_in,EVZ,Leonardo Genoni,30,,,,,,,,
20261105000378,0,1,1:49,109,penalty,FRI,Henrik Borgström,21,122,,,2,,,,
20261105000378,1,1,7:27,447,penalty,SCRJ,Fabian Maier,11,120,,,2,,,,
20261105000378,2,1,13:45,825,penalty,SCRJ,,,135,,,2,,,,
20261105000378,3,1,19:08,1148,goal,FRI,Maximilian Streule,77,,EQ,,,,0:1,Andrea Glauser,Samuel Walser
20261105000378,4,1,22:25,1345,penalty,FRI,Samuel Walser,23,120,,,2,,,,
20261105000378,5,1,25:34,1534,penalty,FRI,Simon Seiler,5,128,,,2,,,,
20261105000378,6,1,32:05,1925,penalty,SCRJ,Victor Rask,49,125,,,2,,,,
20261105000378,7,2,35:45,2145,penalty,FRI,Christoph Bertschy,22,122,,,2,,,,
20261105000378,8,2,38:54,2334,goal,SCRJ,Tyler Moy,95,,PP1,,,,1:1,Yannick-Lennart Albrecht,Lawrence Pilut
20261105000378,9,2,50:06,3006,penalty,FRI,Jan Dorthe,93,116,,,2,,,,
20261105000378,10,2,56:50,3410,goal,SCRJ,Gian-Marco Wetter,72,,EQ,,,,2:1,Malte Strömwall,Jacob Larsson
20261105000378,11,2,58:42,3522,penalty,SCRJ,Marlon Graf,69,116,,,2,,,,
20261105000378,12,3,88:59,5339,penalty,FRI,Yannick Rathgeb,27,116,,,2,,,,
20261105000378,13,3,88:59,5339,penalty,SCRJ,Fabian Maier,11,116,,,2,,,,
20261105000378,14,3,92:24,5544,penalty,FRI,Patrik Nemeth,12,122,,,2,,,,
20261105000378,15,3,96:54,5814,gk_out,FRI,Reto Berra,20,,,,,,,,
20261105000379,0,1,0:53,53,penalty,GSHC,Matthew Verboon,23,116,,,2,,,,
20261105000379,1,1,0:53,53,penalty,LHC,Raphael Prassl,18,121,,,2,,,,
20261105000379,2,1,6:52,412,penalty,LHC,Inaki Baragano,81,122,,,2,,,,
20261105000379,3,1,12:39,759,penalty,GSHC,Josh Jooris,19,116,,,2,,,,
20261105000379,4,1,12:39,759,penalty,LHC,Inaki Baragano,81,116,,,2,,,,
20261105000379,5,1,12:39,759,penalty,LHC,Inaki Baragano,81,136,,,2,,,,
20261105000379,6,1,13:27,807,penalty,LHC,Erik Brännström,26,136,,,2,,,,
20261105000379,7,1,17:22,1042,penalty,GSHC,Tim Bozon,94,121,,,2,,,,
20261105000379,8,1,20:42,1242,penalty,GSHC,Simon Le Coultre,90,122,,,2,,,,
20261105000379,9,1,23:23,1403,goal,LHC,Théo Rochette,90,,PP1,,,,1:0,Drake Caggiula,Jason Fuchs
20261105000379,10,1,28:47,1727,penalty,LHC,Aurélien Marti,7,121,,,5,,,,
20261105000379,11,2,40:45,2445,goal,LHC,Dominik Kahun,24,,EQ,,,,2:0,Antti Suomela,
20261105000379,12,2,44:01,2641,penalty,LHC,Floran Douay,72,132,,,2,,,,
20261105000379,13,2,45:53,2753,goal,GSHC,Josh Jooris,19,,PP1,,,,2:1,Tim Bozon,Simon Le Coultre
20261105000379,14,2,51:41,3101,penalty,GSHC,Noah Rod,96,121,,,2,,,,
20261105000379,15,2,58:42,3522,penalty,LHC,Théo Rochette,90,125,,,2,,,,
20261105000379,16,2,62:19,3739,penalty,GSHC,Matthew Verboon,23,119,,,2,,,,
20261105000379,17,2,63:21,3801,goal,LHC,Drake Caggiula,96,,PP1,,,,3:1,Austin Czarnik,Théo Rochette
20261105000379,18,3,81:46,4906,goal,LHC,Damien Riat,9,,EQ,,,,4:1,Drake Caggiula,Sami Niku
20261105000379,19,3,90:44,5444,penalty,GSHC,Noah Rod,96,108,,,5,,,,
20261105000379,20,3,90:44,5444,penalty,GSHC,Noah Rod,96,108,,,20,,,,
20261105000379,21,3,93:35,5615,gk_out,GSHC,Stéphane Charlin,38,,,,,,,,
20261105000379,22,3,94:02,5642,goal,LHC,Dominik Kahun,24,,"PP1,EN",,,,5:1,Sami Niku,
20261105000379,23,3,94:02,5642,gk_in,GSHC,Stéphane Charlin,38,,,,,,,,
20261105000379,24,3,99:10,5950,penalty,GSHC,Dave Sutter,77,124,,,2,,,,
20261105000379,25,3,99:10,5950,penalty,LHC,Nathan Vouardoux,67,121,,,2,,,,
20261105000380,0,1,2:16,136,penalty,HCL,David Aebischer,26,125,,,2,,,,
20261105000380,1,1,8:30,510,goal,HCL,Einar Emanuelsson,16,,EQ,,,,1:0,Connor Carrick,Rasmus Kupari
20261105000380,2,1,11:58,718,penalty,ZSC,Chris Baltisberger,14,129,,,2,,,,
20261105000380,3,1,11:58,718,penalty,HCL,Ramon Tanner,7,106,,,2,,,,
20261105000380,4,1,11:58,718,penalty,HCL,Mirco Müller,25,116,,,2,,,,
20261105000380,5,1,12:32,752,goal,ZSC,Jesper Frödén,28,,PP1,,,,1:1,Derek Grant,Denis Malgin
20261105000380,6,1,16:50,1010,penalty,ZSC,Patrick Geering,4,122,,,2,,,,
20261105000380,7,1,27:34,1654,goal,ZSC,Jesper Frödén,28,,EQ,,,,1:2,Juho Lammikko,Harrison Luc Schreiber
20261105000380,8,1,30:32,1832,goal,ZSC,Dean Kukan,46,,EQ,,,,1:3,Sven Andrighetto,Rudolfs Balcers
20261105000380,9,2,47:04,2824,penalty,ZSC,Denis Hollenstein,91,125,,,2,,,,
20261105000380,10,2,50:26,3026,goal,HCL,Giovanni Morini,23,,EQ,,,,2:3,Connor Carrick,Jiri Sekac
20261105000380,11,2,55:28,3328,goal,ZSC,Nicolas Baechler,18,,EQ,,,,2:4,Justin Sigrist,
20261105000380,12,2,56:47,3407,penalty,ZSC,Jesper Frödén,28,116,,,2,,,,
20261105000380,13,2,56:47,3407,penalty,HCL,Alessio Bertaggia,13,107,,,2,,,,
20261105000380,14,2,56:47,3407,penalty,HCL,Jiri Sekac,10,116,,,2,,,,
20261105000380,15,2,62:29,3749,goal,ZSC,Sven Andrighetto,10,,EQ,,,,2:5,Denis Hollenstein,Denis Malgin
20261105000380,16,3,69:09,4149,goal,HCL,Jesper Peltonen,52,,EQ,,,,3:5,Connor Carrick,Rasmus Kupari
20261105000380,17,3,93:55,5635,gk_out,HCL,Niklas Schlegel,34,,,,,,,,
20261105000380,18,3,95:27,5727,penalty,ZSC,Yannick Weber,6,106,,,2,,,,
20261105000380,19,3,95:44,5744,goal,HCL,Luca Fazzini,17,,PP1,,,,4:5,Zach Sanford,Dario Simion
20261105000380,20,3,95:44,5744,gk_in,HCL,Niklas Schlegel,34,,,,,,,,
20261105000380,21,3,97:16,5836,gk_out,HCL,Niklas Schlegel,34,,,,,,,,
20261105000380,22,3,97:24,5844,penalty,HCL,Luca Fazzini,17,126,,,2,,,,
20261105000380,23,3,97:24,5844,gk_in,HCL,Niklas Schlegel,34,,,,,,,,
20261105000380,24,3,98:41,5921,gk_out,HCL,Niklas Schlegel,34,,,,,,,,
20261105000381,0,1,5:27,327,penalty,EVZ,David Sklenicka,66,106,,,2,,,,
20261105000381,1,1,6:40,400,goal,HCD,Valentin Nussbaumer,66,,PP1,,,,1:0,Calle Andersson,Matej Stransky
20261105000381,2,1,6:53,413,penalty,EVZ,Mike Künzle,73,122,,,2,,,,
20261105000381,3,1,8:54,534,goal,HCD,Matej Stransky,44,,PP1,,,,2:0,Valentin Nussbaumer,Brendan Lemieux
20261105000381,4,1,13:56,836,penalty,EVZ,Colin Lindemann,95,125,,,2,,,,
20261105000381,5,1,14:08,848,goal,HCD,Yannick Frehner,93,,PP1,,,,3:0,Rasmus Asplund,Simon Ryfors
20261105000381,6,1,17:19,1039,penalty,EVZ,Sven Senteler,88,122,,,2,,,,
20261105000381,7,1,23:42,1422,goal,HCD,Simon Ryfors,15,,EQ,,,,4:0,Beni Waidacher,
20261105000381,8,1,23:42,1422,gk_out,EVZ,Leonardo Genoni,30,,,,,,,,
20261105000381,9,1,23:42,1422,gk_in,EVZ,Tim Wolf,1,,,,,,,,
20261105000381,10,2,40:14,2414,goal,HCD,Klas Dahlbeck,6,,EQ,,,,5:0,Filip Zadina,Brendan Lemieux
20261105000381,11,2,49:06,2946,goal,EVZ,Colin Lindemann,95,,EQ,,,,5:1,Nando Eggenberger,Sven Leuenberger
20261105000381,12,2,55:26,3326,goal,EVZ,Elia Riva,37,,EQ,,,,5:2,Fabrice Herzog,Sven Senteler
20261105000381,13,2,55:26,3326,penalty,HCD,,,103,,,2,,,,
20261105000381,14,2,55:41,3341,goal,HCD,Simon Ryfors,15,,SH1,,,,6:2,Klas Dahlbeck,
20261105000381,15,2,63:54,3834,goal,HCD,Filip Zadina,18,,EQ,,,,7:2,Michael Fora,Brendan Lemieux
20261105000381,16,3,72:38,4358,penalty,EVZ,Raphael Diaz,16,126,,,2,,,,
20261105000381,17,3,94:16,5656,goal,EVZ,Andreas Wingerli,40,,EQ,,,,7:3,Lukas Bengtsson,
20261105000382,0,1,1:44,104,penalty,SCRJ,Luca Capaul,7,124,,,2,,,,
20261105000382,1,1,8:59,539,penalty,SCRJ,Fabian Maier,11,116,,,2,,,,
20261105000382,2,1,13:56,836,penalty,FRI,Andrea Glauser,96,124,,,2,,,,
20261105000382,3,1,15:47,947,goal,FRI,Henrik Borgström,21,,SH1,,,,1:0,Jeremi Gerber,
20261105000382,4,1,16:43,1003,penalty,FRI,Benoit Jecker,7,122,,,2,,,,
20261105000382,5,1,29:16,1756,penalty,SCRJ,Tyler Moy,95,115,,,2,,,,
20261105000382,6,2,50:28,3028,goal,FRI,Jacob De la Rose,95,,EQ,,,,2:0,Lucas Wallmark,Kyle Rau
20261105000382,7,2,64:05,3845,goal,FRI,Maximilian Streule,77,,EQ,,,,3:0,Kevin Nicolet,Henrik Borgström
20261105000382,8,2,65:35,3935,penalty,FRI,Lucas Wallmark,32,132,,,2,,,,
20261105000382,9,3,72:19,4339,penalty,SCRJ,Lawrence Pilut,20,126,,,2,,,,
20261105000382,10,3,78:21,4701,penalty,SCRJ,Sandro Zangger,94,125,,,2,,,,
20261105000382,11,3,85:56,5156,goal,FRI,Jeremi Gerber,61,,EQ,,,,4:0,Kevin Nicolet,Jamiro Reber
20261105000382,12,3,87:31,5251,penalty,SCRJ,Fabian Maier,11,116,,,2,,,,
20261105000382,13,3,96:50,5810,penalty,SCRJ,Dominic Lammer,89,124,,,2,,,,
20261105000383,0,1,7:30,450,penalty,GSHC,Jimmy Vesey,16,116,,,2,,,,
20261105000383,1,1,7:39,459,goal,LHC,Ken Jäger,17,,PP1,,,,0:1,Damien Riat,Antti Suomela
20261105000383,2,1,13:35,815,penalty,LHC,Austin Czarnik,27,120,,,2,,,,
20261105000383,3,1,15:15,915,goal,GSHC,Vincent Praplan,11,,PP1,,,,1:1,Marc-Antoine Pouliot,Simon Le Coultre
20261105000383,4,1,20:57,1257,penalty,LHC,Fabian Heldner,91,119,,,2,,,,
20261105000383,5,1,29:19,1759,goal,LHC,Erik Brännström,26,,EQ,,,,1:2,Jason Fuchs,
20261105000383,6,2,35:31,2131,penalty,LHC,Yannick Zehnder,12,119,,,2,,,,
20261105000383,7,2,35:31,2131,penalty,GSHC,Jesse Puljujärvi,9,116,,,2,,,,
20261105000383,8,2,42:16,2536,penalty,LHC,Aurélien Marti,7,116,,,2,,,,
20261105000383,9,2,42:16,2536,penalty,GSHC,Matthew Verboon,23,116,,,2,,,,
20261105000383,10,2,62:32,3752,goal,LHC,Austin Czarnik,27,,EQ,,,,1:3,Dominik Kahun,Antti Suomela
20261105000383,11,3,71:49,4309,penalty,LHC,Antti Suomela,11,122,,,2,,,,
20261105000383,12,3,75:59,4559,penalty,GSHC,Josh Jooris,19,122,,,2,,,,
20261105000383,13,3,77:34,4654,penalty,LHC,Drake Caggiula,96,126,,,2,,,,
20261105000383,14,3,77:34,4654,penalty,GSHC,Jan Rutta,44,116,,,2,,,,
20261105000383,15,3,90:15,5415,goal,LHC,Inaki Baragano,81,,EQ,,,,1:4,Erik Brännström,Raphael Prassl
20261105000383,16,3,91:49,5509,penalty,LHC,Kevin Pasche,33,116,,,2,,,,
