game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
2921820,2025-26,2025-09-28 00:00:00+00:00,R 12,12,HC VÍTKOVICE RIDERA,Mountfield HK,0.0,4.0,False,False,1520.11,1464.67,0.5791,0.0,-18.182,1501.92,1482.86
2921821,2025-26,2025-09-28 00:00:00+00:00,R 12,12,HC Sparta Praha,Bílí Tygři Liberec,1.0,3.0,False,False,1530.93,1503.0,0.5401,0.0,-11.719,1519.21,1514.72
2921822,2025-26,2025-09-28 00:00:00+00:00,R 12,12,HC Olomouc,BK Mladá Boleslav,3.0,1.0,False,False,1486.2,1469.91,0.5234,1.0,10.395,1496.59,1459.52
2921823,2025-26,2025-09-28 00:00:00+00:00,R 12,12,HC Kometa Brno,HC Dynamo Pardubice,1.0,2.0,False,False,1528.98,1505.47,0.5338,0.0,-10.675,1518.3,1516.15
2921824,2025-26,2025-09-28 00:00:00+00:00,R 12,12,HC Škoda Plzeň,HC Energie Karlovy Vary,3.0,2.0,False,False,1498.51,1521.0,0.4677,1.0,10.647,1509.16,1510.36
2921825,2025-26,2025-09-28 00:00:00+00:00,R 12,12,HC VERVA Litvínov,Č. Budějovice,3.0,6.0,False,False,1458.99,1541.88,0.3829,0.0,-10.232,1448.76,1552.11
2921826,2025-26,2025-09-30 00:00:00+00:00,R 13,13,HC Sparta Praha,HC Škoda Plzeň,0.0,2.0,False,False,1519.21,1509.16,0.5145,0.0,-11.252,1507.95,1520.41
2921827,2025-26,2025-09-30 00:00:00+00:00,R 13,13,Mountfield HK,HC Olomouc,0.0,1.0,False,False,1482.86,1496.59,0.4802,0.0,-9.605,1473.25,1506.2
2921828,2025-26,2025-09-30 00:00:00+00:00,R 13,13,HC Dynamo Pardubice,HC VERVA Litvínov,2.0,1.0,False,False,1516.15,1448.76,0.5958,1.0,8.084,1524.23,1440.68
2921829,2025-26,2025-09-30 00:00:00+00:00,R 13,13,Rytíři Kladno,HC Energie Karlovy Vary,1.0,3.0,False,False,1427.74,1510.36,0.3833,0.0,-8.117,1419.63,1518.47
2921830,2025-26,2025-09-30 00:00:00+00:00,R 13,13,Bílí Tygři Liberec,BK Mladá Boleslav,0.0,3.0,False,False,1514.72,1459.52,0.5788,0.0,-15.654,1499.06,1475.17
2921831,2025-26,2025-09-30 00:00:00+00:00,R 13,13,Č. Budějovice,HC VÍTKOVICE RIDERA,2.0,1.0,False,False,1552.11,1501.92,0.5717,1.0,8.565,1560.68,1493.36
2921832,2025-26,2025-09-30 00:00:00+00:00,R 13,13,HC Oceláři Třinec,HC Kometa Brno,1.0,0.0,False,False,1542.6,1518.3,0.5349,1.0,9.302,1551.9,1509.0
2921833,2025-26,2025-10-03 00:00:00+00:00,R 14,14,BK Mladá Boleslav,Č. Budějovice,3.0,4.0,False,False,1475.17,1560.68,0.3794,0.0,-7.587,1467.59,1568.26
2921834,2025-26,2025-10-03 00:00:00+00:00,R 14,14,HC Kometa Brno,Rytíři Kladno,3.0,4.0,False,False,1509.0,1419.63,0.6259,0.0,-12.517,1496.48,1432.14
2921835,2025-26,2025-10-03 00:00:00+00:00,R 14,14,HC Energie Karlovy Vary,HC Dynamo Pardubice,0.0,3.0,False,False,1518.47,1524.23,0.4917,0.0,-13.597,1504.88,1537.83
2921836,2025-26,2025-10-03 00:00:00+00:00,R 14,14,HC VERVA Litvínov,HC Škoda Plzeň,1.0,2.0,False,False,1440.68,1520.41,0.3872,0.0,-7.745,1432.93,1528.15
2921837,2025-26,2025-10-03 00:00:00+00:00,R 14,14,HC Olomouc,Bílí Tygři Liberec,0.0,1.0,False,False,1506.2,1499.06,0.5103,0.0,-10.205,1495.99,1509.27
2921838,2025-26,2025-10-03 00:00:00+00:00,R 14,14,HC Sparta Praha,Mountfield HK,0.0,2.0,False,False,1507.95,1473.25,0.5498,0.0,-11.892,1496.06,1485.14
2921839,2025-26,2025-10-03 00:00:00+00:00,R 14,14,HC Oceláři Třinec,HC VÍTKOVICE RIDERA,4.0,5.0,False,False,1551.9,1493.36,0.5835,0.0,-11.669,1540.24,1505.03
2921840,2025-26,2025-10-05 00:00:00+00:00,R 15,15,Č. Budějovice,HC Olomouc,1.0,3.0,False,False,1568.26,1495.99,0.6025,0.0,-12.818,1555.45,1508.81
2921842,2025-26,2025-10-05 00:00:00+00:00,R 15,15,Mountfield HK,Bílí Tygři Liberec,4.0,3.0,False,False,1485.14,1509.27,0.4653,1.0,10.693,1495.84,1498.58
2921843,2025-26,2025-10-05 00:00:00+00:00,R 15,15,HC Dynamo Pardubice,HC VÍTKOVICE RIDERA,3.0,4.0,False,False,1537.83,1505.03,0.5471,0.0,-10.941,1526.89,1515.97
2921844,2025-26,2025-10-05 00:00:00+00:00,R 15,15,Rytíři Kladno,HC Sparta Praha,5.0,4.0,False,False,1432.14,1496.06,0.409,1.0,11.819,1443.96,1484.24
2921845,2025-26,2025-10-05 00:00:00+00:00,R 15,15,HC Oceláři Třinec,HC VERVA Litvínov,3.0,1.0,False,False,1540.24,1432.93,0.6497,1.0,7.339,1547.57,1425.59
2921846,2025-26,2025-10-05 00:00:00+00:00,R 15,15,HC Kometa Brno,HC Energie Karlovy Vary,3.0,1.0,False,False,1496.48,1504.88,0.4879,1.0,11.209,1507.69,1493.67
2921841,2025-26,2025-10-08 00:00:00+00:00,R 16,16,HC Škoda Plzeň,BK Mladá Boleslav,2.0,0.0,False,False,1528.15,1467.59,0.5863,1.0,8.847,1537.0,1458.74
2921847,2025-26,2025-10-10 00:00:00+00:00,R 17,17,HC Sparta Praha,HC Dynamo Pardubice,3.0,6.0,False,False,1484.24,1526.89,0.4389,0.0,-11.938,1472.3,1538.83
2921849,2025-26,2025-10-10 00:00:00+00:00,R 17,17,HC VERVA Litvínov,Rytíři Kladno,1.0,3.0,False,False,1425.59,1443.96,0.4736,0.0,-10.32,1415.27,1454.28
2921850,2025-26,2025-10-10 00:00:00+00:00,R 17,17,HC Olomouc,HC Kometa Brno,1.0,2.0,False,False,1508.81,1507.69,0.5016,0.0,-10.032,1498.78,1517.72
2921851,2025-26,2025-10-10 00:00:00+00:00,R 17,17,BK Mladá Boleslav,Mountfield HK,2.0,3.0,False,False,1458.74,1495.84,0.4468,0.0,-8.936,1449.8,1504.77
2921852,2025-26,2025-10-10 00:00:00+00:00,R 17,17,Č. Budějovice,Bílí Tygři Liberec,4.0,2.0,False,False,1555.45,1498.58,0.5811,1.0,8.972,1564.42,1489.6
2921853,2025-26,2025-10-10 00:00:00+00:00,R 17,17,HC Energie Karlovy Vary,HC Oceláři Třinec,1.0,3.0,False,False,1493.67,1547.57,0.423,0.0,-9.073,1484.59,1556.65
2921854,2025-26,2025-10-12 00:00:00+00:00,R 18,18,HC Škoda Plzeň,Bílí Tygři Liberec,0.0,1.0,False,False,1537.0,1489.6,0.5678,0.0,-11.356,1525.64,1500.96
2921855,2025-26,2025-10-12 00:00:00+00:00,R 18,18,Mountfield HK,HC Dynamo Pardubice,2.0,1.0,False,False,1504.77,1538.83,0.4511,1.0,10.977,1515.75,1527.85
2921856,2025-26,2025-10-12 00:00:00+00:00,R 18,18,BK Mladá Boleslav,Rytíři Kladno,2.0,1.0,False,False,1449.8,1454.28,0.4936,1.0,10.129,1459.93,1444.15
2921857,2025-26,2025-10-12 00:00:00+00:00,R 18,18,HC Olomouc,HC Oceláři Třinec,3.0,5.0,False,False,1498.78,1556.65,0.4175,0.0,-8.938,1489.84,1565.58
2921858,2025-26,2025-10-12 00:00:00+00:00,R 18,18,HC VÍTKOVICE RIDERA,HC Energie Karlovy Vary,3.0,0.0,False,False,1515.97,1484.59,0.545,1.0,12.437,1528.41,1472.16
2921859,2025-26,2025-10-12 00:00:00+00:00,R 18,18,HC Sparta Praha,Č. Budějovice,4.0,2.0,False,False,1472.3,1564.42,0.3705,1.0,13.277,1485.58,1551.14
2921860,2025-26,2025-10-12 00:00:00+00:00,R 18,18,HC VERVA Litvínov,HC Kometa Brno,2.0,5.0,False,False,1415.27,1517.72,0.3567,0.0,-9.45,1405.82,1527.17
2921873,2025-26,2025-10-15 00:00:00+00:00,R 19,19,HC VÍTKOVICE RIDERA,HC VERVA Litvínov,8.0,2.0,False,False,1528.41,1405.82,0.6694,1.0,12.186,1540.59,1393.64
2921864,2025-26,2025-10-16 00:00:00+00:00,R 20,20,HC Škoda Plzeň,HC Olomouc,2.0,3.0,False,False,1525.64,1489.84,0.5513,0.0,-11.027,1514.62,1500.87
2921862,2025-26,2025-10-17 00:00:00+00:00,R 21,21,Rytíři Kladno,HC VÍTKOVICE RIDERA,3.0,1.0,False,False,1444.15,1540.59,0.3647,1.0,13.373,1457.53,1527.22
2921863,2025-26,2025-10-17 00:00:00+00:00,R 21,21,HC Energie Karlovy Vary,HC VERVA Litvínov,3.0,0.0,False,False,1472.16,1393.64,0.6111,1.0,10.411,1482.57,1383.23
2921865,2025-26,2025-10-17 00:00:00+00:00,R 21,21,HC Dynamo Pardubice,Bílí Tygři Liberec,0.0,5.0,False,False,1527.85,1500.96,0.5386,0.0,-19.069,1508.78,1520.03
2921867,2025-26,2025-10-17 00:00:00+00:00,R 21,21,HC Kometa Brno,BK Mladá Boleslav,1.0,4.0,False,False,1527.17,1459.93,0.5956,0.0,-16.023,1511.15,1475.95
2921868,2025-26,2025-10-19 00:00:00+00:00,R 22,22,Bílí Tygři Liberec,HC Oceláři Třinec,0.0,1.0,False,False,1520.03,1565.58,0.4348,0.0,-8.696,1511.33,1574.28
2921869,2025-26,2025-10-19 00:00:00+00:00,R 22,22,Č. Budějovice,HC Škoda Plzeň,0.0,3.0,False,False,1551.14,1514.62,0.5524,0.0,-15.065,1536.08,1529.68
2921870,2025-26,2025-10-19 00:00:00+00:00,R 22,22,HC Sparta Praha,HC Kometa Brno,4.0,1.0,False,False,1485.58,1511.15,0.4633,1.0,14.71,1500.29,1496.44
2921871,2025-26,2025-10-19 00:00:00+00:00,R 22,22,BK Mladá Boleslav,HC Dynamo Pardubice,0.0,2.0,False,False,1475.95,1508.78,0.4529,0.0,-9.805,1466.15,1518.59
2921872,2025-26,2025-10-19 00:00:00+00:00,R 22,22,Mountfield HK,Rytíři Kladno,4.0,1.0,False,False,1515.75,1457.53,0.583,1.0,11.263,1527.01,1446.26
2921874,2025-26,2025-10-19 00:00:00+00:00,R 22,22,HC Olomouc,HC Energie Karlovy Vary,5.0,3.0,False,False,1500.87,1482.57,0.5263,1.0,10.322,1511.19,1472.25
2921800,2025-26,2025-10-21 00:00:00+00:00,R 23,23,HC Olomouc,HC VERVA Litvínov,3.0,2.0,False,False,1511.19,1383.23,0.6763,1.0,6.475,1517.66,1376.75
2921861,2025-26,2025-10-21 00:00:00+00:00,R 23,23,Č. Budějovice,Mountfield HK,0.0,3.0,False,False,1536.08,1527.01,0.513,0.0,-14.166,1521.91,1541.18
2921866,2025-26,2025-10-21 00:00:00+00:00,R 23,23,HC Sparta Praha,HC Oceláři Třinec,1.0,4.0,False,False,1500.29,1574.28,0.3951,0.0,-10.598,1489.69,1584.88
