source,league,league_label,game_url,match_date,home_team,away_team,home_score,away_score,status,bookmaker,outcome_type,european_odds,fetched_at
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#KMmbFpD4,2026-03-26,Rapperswil-Jona,Fribourg,2,6,final,OddsPortal Avg,home,2.60,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#KMmbFpD4,2026-03-26,Rapperswil-Jona,Fribourg,2,6,final,OddsPortal Avg,draw,4.25,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#KMmbFpD4,2026-03-26,Rapperswil-Jona,Fribourg,2,6,final,OddsPortal Avg,away,2.50,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lausanne-0CAYHtul/servette-46e8yYpl#dWI1VDi4,2026-03-25,Servette,Lausanne,2,5,final,OddsPortal Avg,home,1.93,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lausanne-0CAYHtul/servette-46e8yYpl#dWI1VDi4,2026-03-25,Servette,Lausanne,2,5,final,OddsPortal Avg,draw,4.53,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lausanne-0CAYHtul/servette-46e8yYpl#dWI1VDi4,2026-03-25,Servette,Lausanne,2,5,final,OddsPortal Avg,away,3.37,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zurich-vmRgFvP6#0nbZqD6c,2026-03-25,Zurich,Lugano,4,0,final,OddsPortal Avg,home,2.02,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zurich-vmRgFvP6#0nbZqD6c,2026-03-25,Zurich,Lugano,4,0,final,OddsPortal Avg,draw,4.43,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zurich-vmRgFvP6#0nbZqD6c,2026-03-25,Zurich,Lugano,4,0,final,OddsPortal Avg,away,3.73,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zug-tv5F5ho1#OxFTDhgc,2026-03-24,Davos,Zug,7,3,final,OddsPortal Avg,home,1.61,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zug-tv5F5ho1#OxFTDhgc,2026-03-24,Davos,Zug,7,3,final,OddsPortal Avg,draw,4.95,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zug-tv5F5ho1#OxFTDhgc,2026-03-24,Davos,Zug,7,3,final,OddsPortal Avg,away,4.63,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#CdpjH6rh,2026-03-24,Fribourg,Rapperswil-Jona,4,0,final,OddsPortal Avg,home,1.78,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#CdpjH6rh,2026-03-24,Fribourg,Rapperswil-Jona,4,0,final,OddsPortal Avg,draw,4.60,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#CdpjH6rh,2026-03-24,Fribourg,Rapperswil-Jona,4,0,final,OddsPortal Avg,away,3.98,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/ambri-piotta-4I5DJC07#jF1pRIkd,2026-03-24,Ajoie,Ambri-Piotta,3,6,final,OddsPortal Avg,home,2.87,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/ambri-piotta-4I5DJC07#jF1pRIkd,2026-03-24,Ajoie,Ambri-Piotta,3,6,final,OddsPortal Avg,draw,4.50,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/ambri-piotta-4I5DJC07#jF1pRIkd,2026-03-24,Ajoie,Ambri-Piotta,3,6,final,OddsPortal Avg,away,2.19,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lausanne-0CAYHtul/servette-46e8yYpl#4O0fXZMi,2026-03-23,Lausanne,Servette,5,1,final,OddsPortal Avg,home,2.35,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lausanne-0CAYHtul/servette-46e8yYpl#4O0fXZMi,2026-03-23,Lausanne,Servette,5,1,final,OddsPortal Avg,draw,4.45,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lausanne-0CAYHtul/servette-46e8yYpl#4O0fXZMi,2026-03-23,Lausanne,Servette,5,1,final,OddsPortal Avg,away,2.66,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zurich-vmRgFvP6#8hBmM9Ej,2026-03-23,Lugano,Zurich,4,5,final,OddsPortal Avg,home,2.51,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zurich-vmRgFvP6#8hBmM9Ej,2026-03-23,Lugano,Zurich,4,5,final,OddsPortal Avg,draw,4.10,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zurich-vmRgFvP6#8hBmM9Ej,2026-03-23,Lugano,Zurich,4,5,final,OddsPortal Avg,away,2.55,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zug-tv5F5ho1#UFup6tzi,2026-03-22,Zug,Davos,0,2,final,OddsPortal Avg,home,2.94,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zug-tv5F5ho1#UFup6tzi,2026-03-22,Zug,Davos,0,2,final,OddsPortal Avg,draw,4.25,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zug-tv5F5ho1#UFup6tzi,2026-03-22,Zug,Davos,0,2,final,OddsPortal Avg,away,2.21,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#6ac4g3jo,2026-03-22,Rapperswil-Jona,Fribourg,2,1,final,OddsPortal Avg,home,2.41,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#6ac4g3jo,2026-03-22,Rapperswil-Jona,Fribourg,2,1,final,OddsPortal Avg,draw,4.23,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#6ac4g3jo,2026-03-22,Rapperswil-Jona,Fribourg,2,1,final,OddsPortal Avg,away,2.67,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lausanne-0CAYHtul/servette-46e8yYpl#xI889WUp,2026-03-21,Servette,Lausanne,1,0,final,OddsPortal Avg,home,2.08,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lausanne-0CAYHtul/servette-46e8yYpl#xI889WUp,2026-03-21,Servette,Lausanne,1,0,final,OddsPortal Avg,draw,4.28,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lausanne-0CAYHtul/servette-46e8yYpl#xI889WUp,2026-03-21,Servette,Lausanne,1,0,final,OddsPortal Avg,away,3.26,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zurich-vmRgFvP6#xAKHRVjT,2026-03-21,Zurich,Lugano,3,0,final,OddsPortal Avg,home,1.84,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zurich-vmRgFvP6#xAKHRVjT,2026-03-21,Zurich,Lugano,3,0,final,OddsPortal Avg,draw,4.45,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zurich-vmRgFvP6#xAKHRVjT,2026-03-21,Zurich,Lugano,3,0,final,OddsPortal Avg,away,3.71,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/ambri-piotta-4I5DJC07#pIbxTvLq,2026-03-21,Ambri-Piotta,Ajoie,5,3,final,OddsPortal Avg,home,1.59,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/ambri-piotta-4I5DJC07#pIbxTvLq,2026-03-21,Ambri-Piotta,Ajoie,5,3,final,OddsPortal Avg,draw,5.01,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/ambri-piotta-4I5DJC07#pIbxTvLq,2026-03-21,Ambri-Piotta,Ajoie,5,3,final,OddsPortal Avg,away,4.75,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zug-tv5F5ho1#00kEB2CT,2026-03-20,Davos,Zug,4,3,final,OddsPortal Avg,home,1.67,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zug-tv5F5ho1#00kEB2CT,2026-03-20,Davos,Zug,4,3,final,OddsPortal Avg,draw,4.82,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zug-tv5F5ho1#00kEB2CT,2026-03-20,Davos,Zug,4,3,final,OddsPortal Avg,away,4.90,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#ATBYbPSN,2026-03-20,Fribourg,Rapperswil-Jona,2,5,final,OddsPortal Avg,home,1.76,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#ATBYbPSN,2026-03-20,Fribourg,Rapperswil-Jona,2,5,final,OddsPortal Avg,draw,4.60,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/rapperswil-jona-dxdryEVs#ATBYbPSN,2026-03-20,Fribourg,Rapperswil-Jona,2,5,final,OddsPortal Avg,away,4.10,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/rapperswil-jona-dxdryEVs#0ztjrXSj,2026-03-18,Rapperswil-Jona,Bern,4,0,final,OddsPortal Avg,home,2.29,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/rapperswil-jona-dxdryEVs#0ztjrXSj,2026-03-18,Rapperswil-Jona,Bern,4,0,final,OddsPortal Avg,draw,4.50,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/rapperswil-jona-dxdryEVs#0ztjrXSj,2026-03-18,Rapperswil-Jona,Bern,4,0,final,OddsPortal Avg,away,2.73,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/rapperswil-jona-dxdryEVs#UikKmg5T,2026-03-16,Bern,Rapperswil-Jona,1,2,final,OddsPortal Avg,home,2.01,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/rapperswil-jona-dxdryEVs#UikKmg5T,2026-03-16,Bern,Rapperswil-Jona,1,2,final,OddsPortal Avg,draw,4.19,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/rapperswil-jona-dxdryEVs#UikKmg5T,2026-03-16,Bern,Rapperswil-Jona,1,2,final,OddsPortal Avg,away,3.30,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/biel-ENTilh0f#Q7jJ4PwI,2026-03-14,Bern,Biel,4,0,final,OddsPortal Avg,home,2.00,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/biel-ENTilh0f#Q7jJ4PwI,2026-03-14,Bern,Biel,4,0,final,OddsPortal Avg,draw,4.83,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/biel-ENTilh0f#Q7jJ4PwI,2026-03-14,Bern,Biel,4,0,final,OddsPortal Avg,away,3.60,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/rapperswil-jona-dxdryEVs/zug-tv5F5ho1#OdZzN6gn,2026-03-14,Rapperswil-Jona,Zug,2,1,final,OddsPortal Avg,home,2.26,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/rapperswil-jona-dxdryEVs/zug-tv5F5ho1#OdZzN6gn,2026-03-14,Rapperswil-Jona,Zug,2,1,final,OddsPortal Avg,draw,4.50,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/rapperswil-jona-dxdryEVs/zug-tv5F5ho1#OdZzN6gn,2026-03-14,Rapperswil-Jona,Zug,2,1,final,OddsPortal Avg,away,3.10,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/biel-ENTilh0f#hfhB6o95,2026-03-12,Biel,Bern,4,3,final,OddsPortal Avg,home,2.29,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/biel-ENTilh0f#hfhB6o95,2026-03-12,Biel,Bern,4,3,final,OddsPortal Avg,draw,4.02,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/biel-ENTilh0f#hfhB6o95,2026-03-12,Biel,Bern,4,3,final,OddsPortal Avg,away,2.82,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/rapperswil-jona-dxdryEVs/zug-tv5F5ho1#YXgR238U,2026-03-12,Zug,Rapperswil-Jona,5,2,final,OddsPortal Avg,home,2.25,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/rapperswil-jona-dxdryEVs/zug-tv5F5ho1#YXgR238U,2026-03-12,Zug,Rapperswil-Jona,5,2,final,OddsPortal Avg,draw,4.18,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/rapperswil-jona-dxdryEVs/zug-tv5F5ho1#YXgR238U,2026-03-12,Zug,Rapperswil-Jona,5,2,final,OddsPortal Avg,away,3.00,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/lausanne-0CAYHtul#Qo2cCyat,2026-03-09,Lausanne,Ajoie,2,3,unknown,OddsPortal Avg,home,1.31,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/lausanne-0CAYHtul#Qo2cCyat,2026-03-09,Lausanne,Ajoie,2,3,unknown,OddsPortal Avg,draw,6.40,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/lausanne-0CAYHtul#Qo2cCyat,2026-03-09,Lausanne,Ajoie,2,3,unknown,OddsPortal Avg,away,8.40,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ambri-piotta-4I5DJC07/rapperswil-jona-dxdryEVs#ba05AFTh,2026-03-09,Rapperswil-Jona,Ambri-Piotta,6,2,final,OddsPortal Avg,home,1.70,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ambri-piotta-4I5DJC07/rapperswil-jona-dxdryEVs#ba05AFTh,2026-03-09,Rapperswil-Jona,Ambri-Piotta,6,2,final,OddsPortal Avg,draw,5.20,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ambri-piotta-4I5DJC07/rapperswil-jona-dxdryEVs#ba05AFTh,2026-03-09,Rapperswil-Jona,Ambri-Piotta,6,2,final,OddsPortal Avg,away,4.03,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/fribourg-r94HIWFD#E9DbEOUQ,2026-03-09,Bern,Fribourg,3,4,final,OddsPortal Avg,home,2.21,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/fribourg-r94HIWFD#E9DbEOUQ,2026-03-09,Bern,Fribourg,3,4,final,OddsPortal Avg,draw,4.16,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/bern-OSn023er/fribourg-r94HIWFD#E9DbEOUQ,2026-03-09,Bern,Fribourg,3,4,final,OddsPortal Avg,away,2.93,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/biel-ENTilh0f/davos-6yAC1NAl#ph4U82hl,2026-03-09,Davos,Biel,5,2,final,OddsPortal Avg,home,1.89,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/biel-ENTilh0f/davos-6yAC1NAl#ph4U82hl,2026-03-09,Davos,Biel,5,2,final,OddsPortal Avg,draw,4.50,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/biel-ENTilh0f/davos-6yAC1NAl#ph4U82hl,2026-03-09,Davos,Biel,5,2,final,OddsPortal Avg,away,3.53,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/kloten-C4KBtz8K/servette-46e8yYpl#67hw7tN0,2026-03-09,Servette,EHC Kloten,7,0,final,OddsPortal Avg,home,1.40,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/kloten-C4KBtz8K/servette-46e8yYpl#67hw7tN0,2026-03-09,Servette,EHC Kloten,7,0,final,OddsPortal Avg,draw,5.84,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/kloten-C4KBtz8K/servette-46e8yYpl#67hw7tN0,2026-03-09,Servette,EHC Kloten,7,0,final,OddsPortal Avg,away,6.80,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/langnau-tigers-fT9GufNQ/zurich-vmRgFvP6#fRgE8gb5,2026-03-09,Langnau Tigers,Zurich,0,2,final,OddsPortal Avg,home,3.45,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/langnau-tigers-fT9GufNQ/zurich-vmRgFvP6#fRgE8gb5,2026-03-09,Langnau Tigers,Zurich,0,2,final,OddsPortal Avg,draw,4.45,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/langnau-tigers-fT9GufNQ/zurich-vmRgFvP6#fRgE8gb5,2026-03-09,Langnau Tigers,Zurich,0,2,final,OddsPortal Avg,away,1.99,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zug-tv5F5ho1#EXeo5KiD,2026-03-09,Lugano,Zug,4,1,final,OddsPortal Avg,home,1.78,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zug-tv5F5ho1#EXeo5KiD,2026-03-09,Lugano,Zug,4,1,final,OddsPortal Avg,draw,4.62,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/lugano-0UG7sGhE/zug-tv5F5ho1#EXeo5KiD,2026-03-09,Lugano,Zug,4,1,final,OddsPortal Avg,away,4.18,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/servette-46e8yYpl#44kWeec2,2026-03-07,Ajoie,Servette,2,6,final,OddsPortal Avg,home,5.40,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/servette-46e8yYpl#44kWeec2,2026-03-07,Ajoie,Servette,2,6,final,OddsPortal Avg,draw,5.60,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ajoie-pzDqNr2K/servette-46e8yYpl#44kWeec2,2026-03-07,Ajoie,Servette,2,6,final,OddsPortal Avg,away,1.55,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ambri-piotta-4I5DJC07/bern-OSn023er#MuKG37G8,2026-03-07,Ambri-Piotta,Bern,4,1,final,OddsPortal Avg,home,2.70,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ambri-piotta-4I5DJC07/bern-OSn023er#MuKG37G8,2026-03-07,Ambri-Piotta,Bern,4,1,final,OddsPortal Avg,draw,4.20,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/ambri-piotta-4I5DJC07/bern-OSn023er#MuKG37G8,2026-03-07,Ambri-Piotta,Bern,4,1,final,OddsPortal Avg,away,2.54,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/biel-ENTilh0f/langnau-tigers-fT9GufNQ#EmxO1ooL,2026-03-07,Biel,Langnau Tigers,5,1,final,OddsPortal Avg,home,2.03,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/biel-ENTilh0f/langnau-tigers-fT9GufNQ#EmxO1ooL,2026-03-07,Biel,Langnau Tigers,5,1,final,OddsPortal Avg,draw,4.39,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/biel-ENTilh0f/langnau-tigers-fT9GufNQ#EmxO1ooL,2026-03-07,Biel,Langnau Tigers,5,1,final,OddsPortal Avg,away,3.12,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zurich-vmRgFvP6#2DABhs87,2026-03-07,Zurich,Davos,1,2,final,OddsPortal Avg,home,2.06,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zurich-vmRgFvP6#2DABhs87,2026-03-07,Zurich,Davos,1,2,final,OddsPortal Avg,draw,4.41,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/davos-6yAC1NAl/zurich-vmRgFvP6#2DABhs87,2026-03-07,Zurich,Davos,1,2,final,OddsPortal Avg,away,3.20,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/lausanne-0CAYHtul#bLDfdP8r,2026-03-07,Fribourg,Lausanne,3,4,final,OddsPortal Avg,home,2.26,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/lausanne-0CAYHtul#bLDfdP8r,2026-03-07,Fribourg,Lausanne,3,4,final,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/fribourg-r94HIWFD/lausanne-0CAYHtul#bLDfdP8r,2026-03-07,Fribourg,Lausanne,3,4,final,OddsPortal Avg,away,2.85,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/kloten-C4KBtz8K/lugano-0UG7sGhE#6oH2f3we,2026-03-07,EHC Kloten,Lugano,2,1,final_ot,OddsPortal Avg,home,2.60,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/kloten-C4KBtz8K/lugano-0UG7sGhE#6oH2f3we,2026-03-07,EHC Kloten,Lugano,2,1,final_ot,OddsPortal Avg,draw,4.14,2026-04-07T13:57:39.943163+00:00
oddsportal,switzerland,National League,https://www.oddsportal.com/hockey/h2h/kloten-C4KBtz8K/lugano-0UG7sGhE#6oH2f3we,2026-03-07,EHC Kloten,Lugano,2,1,final_ot,OddsPortal Avg,away,2.46,2026-04-07T13:57:39.943163+00:00
oddsportal,khl,KHL,https://www.oddsportal.com/hockey/h2h/salavat-ufa-n7KcqQqF/yekaterinburg-EizNoU4H#fVru3SWA,2026-04-02,Salavat Ufa,Yekaterinburg,4,3,final_ot,OddsPortal Avg,home,2.52,2026-04-07T13:57:39.943163+00:00
oddsportal,khl,KHL,https://www.oddsportal.com/hockey/h2h/salavat-ufa-n7KcqQqF/yekaterinburg-EizNoU4H#fVru3SWA,2026-04-02,Salavat Ufa,Yekaterinburg,4,3,final_ot,OddsPortal Avg,draw,3.87,2026-04-07T13:57:39.943163+00:00
oddsportal,khl,KHL,https://www.oddsportal.com/hockey/h2h/salavat-ufa-n7KcqQqF/yekaterinburg-EizNoU4H#fVru3SWA,2026-04-02,Salavat Ufa,Yekaterinburg,4,3,final_ot,OddsPortal Avg,away,2.60,2026-04-07T13:57:39.943163+00:00
oddsportal,khl,KHL,https://www.oddsportal.com/hockey/h2h/lokomotiv-yaroslavl-MNZan6lB/spartak-moscow-vkRSHRYi#GdguD2QF,2026-04-01,Lokomotiv Yaroslavl,Spartak Moscow,3,2,final,OddsPortal Avg,home,1.69,2026-04-07T13:57:39.943163+00:00
