game_id,season_year,tournament,team,period,game_time_s,assist1_id,assist1_name,assist2_id,assist2_name,away_score,event_id,goal_types,goals_in_season,home_score,log_time,minus_players,plus_players,scorer_id,scorer_name,team_side,winning_goal
21,2026,runkosarja,HIFK,3,2870,,,,,5,393,RL0,0,0,2025-09-17T17:36:09Z,,,25139587,SEBASTIAN REPO,home,False
21,2026,runkosarja,HIFK,3,3047,,,,,5,419,,2,1,2025-09-17T17:42:25Z,16 34 56 90 93,4 42 43 52 85,60809982,VINCENT MARLEAU,home,False
21,2026,runkosarja,Lukko,1,253,29948651,NUUTTI VIITASALO,60794693,ANTON OLSSON,1,35,,1,0,2025-09-17T15:39:21Z,21 29 54 85 98,25 27 34 56 88,60348448,PONTHUS WESTERHOLM,away,False
21,2026,runkosarja,Lukko,1,409,30687613,ANTTI SAARELA,40114901,ATTE JOKI,2,53,,1,0,2025-09-17T18:01:22Z,6 19 78 79 98,10 25 34 48 56,29948651,NUUTTI VIITASALO,away,True
21,2026,runkosarja,Lukko,1,460,25126574,MIKAEL RUOHOMAA,60351426,JAKOB STENQVIST,3,61,VT,1,0,2025-09-17T15:46:01Z,4 42 43 52 85,16 43 86 90 93,32576829,LENNI HÄMÄLÄINEN,away,False
21,2026,runkosarja,Lukko,2,1924,60675410,ANTOINE MORAND,40064941,LEO TUUVA,4,258,,1,0,2025-09-17T17:17:45Z,6 42 71 82 98,6 9 18 86 88,60351426,JAKOB STENQVIST,away,False
21,2026,runkosarja,Lukko,2,2313,40064941,LEO TUUVA,60848600,ALEX PETERS,5,308,,1,0,2025-09-17T16:58:49Z,4 15 71 82 85,5 6 9 18 93,25126574,MIKAEL RUOHOMAA,away,False
22,2026,runkosarja,Jukurit,2,1493,30636693,ALEKS HAATANEN,34570580,TOPIAS HYNNINEN,1,185,YV,1,1,2025-09-17T16:30:54Z,,,22895620,JESPER PIITULAINEN,home,False
22,2026,runkosarja,Jukurit,2,1871,28897266,JUUSO AROLA,25663901,ALEXANDER RUUTTU,1,233,YV,1,2,2025-09-17T16:42:14Z,,,29658365,SAKKE HÄMÄLÄINEN,home,False
22,2026,runkosarja,Jukurit,3,2683,28897266,JUUSO AROLA,33502478,JEREMI TAMMELA,1,339,YV,3,3,2025-09-17T17:58:22Z,,,25663901,ALEXANDER RUUTTU,home,True
22,2026,runkosarja,Ilves,1,381,60658794,JENS LÖÖKE,60544772,LUKAS JASEK,1,55,YV2,2,0,2025-09-17T15:41:58Z,,,60545126,SIMON JOHANSSON,away,False
22,2026,runkosarja,Ilves,3,3411,60544772,LUKAS JASEK,60545126,SIMON JOHANSSON,2,432,IM,2,3,2025-09-17T17:44:30Z,18 19 53 67 82,9 12 23 46 57 92,60361530,MATIC TÖRÖK,away,False
23,2026,runkosarja,SaiPa,2,1329,31165561,OTTO KIVENMÄKI,29937251,PATRIK SIIKANEN,0,178,,2,1,2025-09-17T16:31:11Z,21 23 42 78 89,7 10 14 51 75,28471734,SAMULI NIINISAARI,home,False
23,2026,runkosarja,SaiPa,2,1672,,,,,1,226,VT0,0,1,2025-09-17T16:45:19Z,,,0,,home,False
23,2026,runkosarja,SaiPa,2,2301,33517816,SAMU BAU,40005288,KARRI AHO,1,305,AV,1,2,2025-09-17T17:22:39Z,6 25 27 62 88,12 14 22 81,32555154,EERO KLINTRUP,home,False
23,2026,runkosarja,Tappara,2,1575,60963285,JOACHIM BLICHFELD,21468906,HENRIK HAAPALA,1,211,YV,1,1,2025-09-17T16:38:31Z,,,31854445,KRISTIAN TANUS,away,False
23,2026,runkosarja,Tappara,3,2594,60963320,EMIL SYLVEGÅRD,,,2,344,,1,2,2025-09-17T17:28:07Z,7 21 25 50 70,21 22 23 51 89,30984675,ALEKSI MATINMIKKO,away,False
23,2026,runkosarja,Tappara,3,3492,60963326,ONDREJ PAVEL,60854853,DANIEL BRICKLEY,3,454,AV,2,2,2025-09-17T18:05:51Z,6 25 41 57 70,6 17 26 51,28696276,JESPER MATTILA,away,True
24,2026,runkosarja,Sport,1,1026,22051859,MIIKA KOIVISTO,60954936,LUDVIG LARSSON,1,132,YV2,1,1,2025-09-17T15:59:35Z,,,60658804,SIMON HJALMARSSON,home,False
24,2026,runkosarja,Kärpät,1,271,31632421,ARTTU PAASO,,,1,38,,2,0,2025-09-17T15:37:35Z,11 17 28 52 72,19 25 27 38 61,60751845,BEN TARDIF,away,False
24,2026,runkosarja,Kärpät,1,1177,31762087,AKU RÄTY,32269686,RONI HIRVONEN,2,155,YV,2,1,2025-09-17T17:57:04Z,,,60716456,MATYAS KANTNER,away,True
25,2026,runkosarja,TPS,1,289,30969140,LEEVI TEISSALA,29948541,TARMO REUNANEN,0,37,,1,1,2025-09-17T15:37:17Z,28 47 55 70 82,2 9 22 66 98,40373820,AATOS KOIVU,home,False
25,2026,runkosarja,TPS,1,449,,,,,0,55,RL0,0,1,2025-09-17T15:42:45Z,,,60900264,TIM SÖDERLUND LEGER,home,False
25,2026,runkosarja,TPS,3,2588,31886905,SISU YLINIEMI,40015008,VILI MUNKKI,1,328,,1,2,2025-09-17T17:51:25Z,20 27 29 61 77,4 10 38 57 86,32294910,NIKLAS YLITALO,home,True
25,2026,runkosarja,TPS,3,3535,,,,,1,445,"AV,TM",1,3,2025-09-17T17:47:49Z,19 23 37 47 87 91,6 7 21 82,60757491,OLIVER LAURIDSEN,home,False
25,2026,runkosarja,Pelicans,1,1188,33848019,ONNI LIND,30707373,MIRO VÄÄNÄNEN,1,145,,1,1,2025-09-17T16:05:41Z,6 49 66 82 87,20 27 29 61 77,32754065,KONSTA HIRVONEN,away,False
26,2026,runkosarja,K-Espoo,1,398,60962294,JOHN STEVENS,40046575,KASPER KULONUMMI,0,54,,1,1,2025-09-19T15:41:26Z,28 29 31 61 77,14 25 26 34 89,60861295,PETER QUENNEVILLE,home,False
26,2026,runkosarja,K-Espoo,1,916,60861295,PETER QUENNEVILLE,40102451,ELIAS PUOLANNE,0,117,,1,2,2025-09-19T16:08:14Z,2 14 18 25 39,14 25 34 55 89,60962294,JOHN STEVENS,home,False
26,2026,runkosarja,K-Espoo,2,1581,33150613,JONI JURMO,40046575,KASPER KULONUMMI,0,207,,2,3,2025-09-19T16:33:50Z,7 40 44 63 71,7 18 26 40 71,23165838,TOMI SALLINEN,home,False
26,2026,runkosarja,K-Espoo,2,1798,28436261,OTTOVILLE LEPPÄNEN,60923647,ARVID ARONSSON,0,230,,2,4,2025-09-22T19:54:46Z,28 29 31 40 71,7 18 40 55 71,21851458,MATTI JÄRVINEN,home,True
26,2026,runkosarja,K-Espoo,3,3393,24650025,IIKKA KANGASNIEMI,,,2,442,TM,2,5,2025-09-19T17:37:58Z,17 28 44 61 71 77,3 4 16 51 78,34132533,ARTTU TUOMAALA,home,False
26,2026,runkosarja,K-Espoo,3,3409,30356928,SANTERI VIRTANEN,60861292,CAMERON HILLIS,2,447,TM,1,6,2025-09-19T17:38:54Z,7 14 25 39 40 63,8 21 28 55 75,30731093,JANNE HÄMÄLÄINEN,home,False
26,2026,runkosarja,K-Espoo,3,3546,30356928,SANTERI VIRTANEN,,,3,473,TM,3,7,2025-09-19T17:44:46Z,17 28 44 61 71 77,3 40 51 71 75,23165838,TOMI SALLINEN,home,False
26,2026,runkosarja,JYP,2,2249,22953708,JUUSO PUUSTINEN,60962804,ALEXANDER TRUE,1,286,,2,4,2025-09-19T16:50:30Z,18 26 34 40 71,7 31 40 44 71,29914070,EETU PELTOLA,away,False
26,2026,runkosarja,JYP,3,2609,22953708,JUUSO PUUSTINEN,40049925,SANTERI HUOVILA,2,345,YV,2,4,2025-09-22T19:54:29Z,,,33209030,JERE LASSILA,away,False
26,2026,runkosarja,JYP,3,3451,29914070,EETU PELTOLA,24064653,OTTO MÄKINEN,3,455,,1,6,2025-09-19T17:40:38Z,14 25 26 34 89,17 29 31 85 92,29837610,TEEMU VÄYRYNEN,away,False
27,2026,runkosarja,KooKoo,3,2698,27355408,MISKA SIIKONEN,30832947,VEETI MIETTINEN,5,382,YV,1,1,2025-09-19T17:36:24Z,,,30730803,KALLE LOPONEN,home,False
27,2026,runkosarja,KooKoo,3,2777,33558231,SIMO HEINONEN,32551174,JESPER AHLROTH,5,393,,1,2,2025-09-19T17:39:28Z,11 17 28 52 72,19 20 28 58 77,31531807,VILLE PUHAKKA,home,False
27,2026,runkosarja,Sport,1,872,,,,,1,119,RL,1,0,2025-09-19T15:54:48Z,,7,32681170,HANNES HÄKKILÄ,away,False
27,2026,runkosarja,Sport,1,1002,60454974,SEBASTIAN STÅLBERG,60658804,SIMON HJALMARSSON,2,141,YV,1,0,2025-09-19T16:02:56Z,,,31896306,VILJAMI NIEMINEN,away,False
27,2026,runkosarja,Sport,1,1081,60658804,SIMON HJALMARSSON,22051859,MIIKA KOIVISTO,3,155,YV,2,0,2025-09-19T18:04:24Z,,,31896306,VILJAMI NIEMINEN,away,True
27,2026,runkosarja,Sport,2,1245,32681170,HANNES HÄKKILÄ,60658804,SIMON HJALMARSSON,4,183,,1,0,2025-09-19T16:28:56Z,13 39 43 82 88,7 11 17 28 72,60744055,JOHAN SUNDSTRÖM,away,False
27,2026,runkosarja,Sport,3,2442,60454974,SEBASTIAN STÅLBERG,32681170,HANNES HÄKKILÄ,5,346,,2,0,2025-09-19T17:28:56Z,6 17 18 22 24,7 11 17 28 72,60744055,JOHAN SUNDSTRÖM,away,False
27,2026,runkosarja,Sport,3,3098,60658804,SIMON HJALMARSSON,,,6,433,,3,2,2025-09-19T17:48:24Z,18 22 24 39 43,11 16 17 28 72,60454974,SEBASTIAN STÅLBERG,away,False
28,2026,runkosarja,Lukko,1,951,40115682,ARTTU VÄLILÄ,60808078,STEVEN JANDRIC,0,121,SR,1,1,2025-09-19T17:56:23Z,5 8 23 44 63,6 18 24 43 86,40064941,LEO TUUVA,home,True
28,2026,runkosarja,Lukko,1,1134,,,,,0,143,RL0,0,1,2025-09-19T16:03:51Z,,,60808078,STEVEN JANDRIC,home,False
28,2026,runkosarja,Lukko,2,1401,25126574,MIKAEL RUOHOMAA,60351426,JAKOB STENQVIST,0,183,YV,1,2,2025-09-19T16:29:43Z,,,32194874,JAMI KRANNILA,home,False
28,2026,runkosarja,Lukko,2,1779,24466028,HENRI IKONEN,40114901,ATTE JOKI,0,231,,1,3,2025-09-19T16:39:27Z,4 10 16 25 74,5 10 47 48 51,29870486,TOPIAS HAAPANEN,home,False
28,2026,runkosarja,Lukko,2,1881,25126574,MIKAEL RUOHOMAA,32194874,JAMI KRANNILA,0,246,YV,1,4,2025-09-19T16:43:03Z,,,60960461,ALEX BEAUCAGE,home,False
28,2026,runkosarja,Lukko,2,2334,29870486,TOPIAS HAAPANEN,29948651,NUUTTI VIITASALO,0,299,,1,5,2025-09-19T17:13:51Z,4 19 74 88 93,10 34 47 48 56,24466028,HENRI IKONEN,home,False
28,2026,runkosarja,Lukko,3,3004,60904060,ERIC GELINAS,40115682,ARTTU VÄLILÄ,0,388,,1,6,2025-09-19T17:49:51Z,4 23 44 50 74,6 18 43 51 88,60808078,STEVEN JANDRIC,home,False
28,2026,runkosarja,HPK,3,3271,,,,,0,421,RL0,0,6,2025-09-19T17:38:47Z,,,40130418,ROOPE VESTERINEN,away,False
29,2026,runkosarja,Pelicans,1,370,60807848,JOHANNES JOHANNESEN,33848019,ONNI LIND,2,51,,1,1,2025-09-19T15:41:44Z,11 18 43 57 86,4 20 27 29 87,40057004,DANIEL NIEMINEN,home,False
29,2026,runkosarja,Pelicans,3,2702,33848019,ONNI LIND,32754065,KONSTA HIRVONEN,2,357,,1,2,2025-09-19T17:22:24Z,28 48 53 86 92,20 27 29 61 77,24509817,CASIMIR JÜRGENS,home,False
29,2026,runkosarja,Ilves,1,25,60544772,LUKAS JASEK,60361530,MATIC TÖRÖK,1,8,,3,0,2025-09-19T15:33:04Z,37 61 70 77 91,9 21 23 29 46,60545126,SIMON JOHANSSON,away,False
29,2026,runkosarja,Ilves,1,266,29695519,TEEMU ENGBERG,60899622,LUKAS SVEJKOVSKY,2,38,,1,0,2025-09-19T15:38:56Z,4 19 47 74 82,12 22 28 53 72,32780178,MATIAS MÄNTYKIVI,away,False
29,2026,runkosarja,Ilves,4,3748,60862140,DOMINIK PAVLAT,,,3,493,,2,2,2025-09-19T17:56:32Z,77 91 93,12 23 92,32780178,MATIAS MÄNTYKIVI,away,True
30,2026,runkosarja,Tappara,1,335,33490124,BENJAMIN RAUTIAINEN,31574013,KASPER SIMONTAIVAL,1,50,YV,2,1,2025-09-19T16:45:36Z,,,29969041,AAPELI RÄSÄNEN,home,False
30,2026,runkosarja,Tappara,1,651,31854445,KRISTIAN TANUS,24501132,JYRKI JOKIPAKKA,1,91,,1,2,2025-09-19T19:02:00Z,9 22 55 71 90,4 22 26 27 88,60963285,JOACHIM BLICHFELD,home,True
30,2026,runkosarja,Tappara,2,1594,,,,,1,199,,2,3,2025-09-19T17:36:48Z,9 28 70 89 97,21 23 27 88 89,60963285,JOACHIM BLICHFELD,home,False
30,2026,runkosarja,Tappara,2,2372,29969041,AAPELI RÄSÄNEN,33490124,BENJAMIN RAUTIAINEN,1,297,,1,4,2025-09-19T18:07:52Z,9 28 55 70 90,21 22 23 78 82,25489224,EETU TUULOLA,home,False
30,2026,runkosarja,Tappara,3,2485,60963285,JOACHIM BLICHFELD,31854445,KRISTIAN TANUS,1,319,YV2,3,5,2025-09-19T18:25:04Z,,,29969041,AAPELI RÄSÄNEN,home,False
30,2026,runkosarja,Tappara,3,3170,60963285,JOACHIM BLICHFELD,28696292,JULIUS MATTILA,1,402,YV,2,6,2025-09-19T18:59:04Z,,,21468906,HENRIK HAAPALA,home,False
30,2026,runkosarja,Tappara,3,3419,29969041,AAPELI RÄSÄNEN,33490124,BENJAMIN RAUTIAINEN,1,435,,2,7,2025-09-19T18:51:52Z,9 17 39 55 90,21 22 23 78 82,25489224,EETU TUULOLA,home,False
30,2026,runkosarja,Tappara,3,3485,31854445,KRISTIAN TANUS,,,1,444,,3,8,2025-09-19T18:59:12Z,22 42 71 89 97,27 57 63 88 89,60963285,JOACHIM BLICHFELD,home,False
30,2026,runkosarja,KalPa,1,26,31578145,JUUSO MÄENPÄÄ,24338350,TEEMU HARTIKAINEN,1,9,,2,0,2025-09-19T17:08:32Z,17 26 42 51 63,9 18 28 70 89,23065792,JAAKKO RISSANEN,away,False
31,2026,runkosarja,HPK,1,270,29885743,KRISTIAN VESALAINEN,34320235,JESSE KIISKINEN,0,36,,1,1,2025-09-20T13:07:10Z,7 14 40 55 89,19 43 74 88 93,31585390,MISKA KUKKONEN,home,False
31,2026,runkosarja,HPK,3,3424,21870028,HARRI KAINULAINEN,22709389,PETTERI NIKKILÄ,2,441,"IM,YV",1,2,2025-09-20T15:18:45Z,,,60984207,CAMERON WRIGHT,home,False
31,2026,runkosarja,HPK,4,3793,60984207,CAMERON WRIGHT,30417647,OLLI KORHONEN,2,485,,2,3,2025-09-20T15:39:26Z,26 40 71,15 16 63,23806498,ELMERI ERONEN,home,True
31,2026,runkosarja,K-Espoo,1,920,30356928,SANTERI VIRTANEN,22240990,ALEKSI LAAKSO,1,120,,2,1,2025-09-20T13:34:22Z,6 19 43 88 93,8 26 28 34 75,30731093,JANNE HÄMÄLÄINEN,away,False
31,2026,runkosarja,K-Espoo,2,1462,23165838,TOMI SALLINEN,28436261,OTTOVILLE LEPPÄNEN,2,193,,1,1,2025-09-20T14:00:29Z,5 10 63 88 93,14 18 26 34 40,40046575,KASPER KULONUMMI,away,False
32,2026,runkosarja,HIFK,2,1330,40117195,VERNERI ARKKO,30001778,SANTERI HARTIKAINEN,1,190,,1,1,2025-09-20T15:03:00Z,6 7 12 62 70,13 15 37 54 79,25567120,OTTO SOMPPI,home,False
32,2026,runkosarja,SaiPa,1,917,24641005,ANTTI KALAPUDAS,25556746,MIIKKA SALOMÄKI,1,127,,2,0,2025-09-20T14:30:44Z,6 15 54 79 85,10 14 15 22 51,31165561,OTTO KIVENMÄKI,away,False
32,2026,runkosarja,SaiPa,2,2362,29937251,PATRIK SIIKANEN,60954325,MAXIME FORTIER,2,319,,3,1,2025-09-20T16:34:10Z,4 15 54 79 98,6 7 41 75 82,28471734,SAMULI NIINISAARI,away,True
32,2026,runkosarja,SaiPa,3,2709,29942725,SAKU SALMINEN,33517816,SAMU BAU,3,366,,1,1,2025-09-20T16:04:04Z,6 54 55 79 85,12 22 50 62 70,32935871,MIRO TAUSLAHTI,away,False
32,2026,runkosarja,SaiPa,3,3456,,,,,4,430,TM,2,1,2025-09-20T16:28:09Z,6 21 29 43 52 77,7 41 50 75 82,60954325,MAXIME FORTIER,away,False
33,2026,runkosarja,Ilves,1,152,60545126,SIMON JOHANSSON,60658794,JENS LÖÖKE,0,27,,3,1,2025-09-20T14:14:39Z,6 9 10 18 51,9 21 23 29 46,60361530,MATIC TÖRÖK,home,False
33,2026,runkosarja,Ilves,1,905,40032907,SEBASTIAN SOINI,60899622,LUKAS SVEJKOVSKY,0,117,,4,2,2025-09-20T14:28:39Z,6 18 51 56 88,6 12 22 23 72,60545126,SIMON JOHANSSON,home,False
33,2026,runkosarja,Ilves,2,1243,60361530,MATIC TÖRÖK,60544772,LUKAS JASEK,2,168,,1,3,2025-09-20T15:01:24Z,18 27 43 86 88,9 28 29 46 53,25042564,ARTTU PELLI,home,False
33,2026,runkosarja,Ilves,2,1477,60544772,LUKAS JASEK,60361530,MATIC TÖRÖK,2,191,,1,4,2025-09-20T16:45:42Z,16 43 86 90 93,9 21 23 29 46,60855338,RADEK KUCERIK,home,True
33,2026,runkosarja,Ilves,2,1732,60545126,SIMON JOHANSSON,60361530,MATIC TÖRÖK,2,228,YV,1,5,2025-09-20T15:20:52Z,,,60658794,JENS LÖÖKE,home,False
33,2026,runkosarja,Ilves,3,3575,60361530,MATIC TÖRÖK,,,3,442,TM,2,6,2025-09-20T16:34:52Z,6 9 16 18 86 93,9 12 28 43 46,60544772,LUKAS JASEK,home,False
33,2026,runkosarja,Lukko,1,1170,40064941,LEO TUUVA,40115682,ARTTU VÄLILÄ,1,154,YV,2,2,2025-09-20T14:37:03Z,,,60808078,STEVEN JANDRIC,away,False
33,2026,runkosarja,Lukko,1,1188,60848600,ALEX PETERS,24466028,HENRI IKONEN,2,158,,1,2,2025-09-20T14:38:23Z,12 22 23 28 72,5 10 47 48 56,40114901,ATTE JOKI,away,False
33,2026,runkosarja,Lukko,2,1885,32576829,LENNI HÄMÄLÄINEN,60848600,ALEX PETERS,3,246,,2,5,2025-09-20T15:26:04Z,9 21 22 23 29,5 9 16 90 93,25126574,MIKAEL RUOHOMAA,away,False
34,2026,runkosarja,KooKoo,1,53,60705422,MARCUS DAVIDSSON,40172010,JOONAS ODEN,1,13,,2,0,2025-09-20T16:51:05Z,19 54 67 70 89,18 24 42 70 77,32640153,JIMI SUOMI,away,True
34,2026,runkosarja,KooKoo,1,754,30730803,KALLE LOPONEN,32640153,JIMI SUOMI,2,95,YV,1,0,2025-09-20T14:24:03Z,,,30832947,VEETI MIETTINEN,away,False
34,2026,runkosarja,KooKoo,3,2890,33373610,ROBERT ROOBA,26590031,VILLE MESKANEN,3,343,YV,2,0,2025-09-20T16:04:27Z,,,60705422,MARCUS DAVIDSSON,away,False
34,2026,runkosarja,KooKoo,3,3348,27355408,MISKA SIIKONEN,26590031,VILLE MESKANEN,4,383,TM,1,0,2025-09-20T16:27:39Z,3 10 53 76 82 89,28 43 55 71 82,32551174,JESPER AHLROTH,away,False
35,2026,runkosarja,JYP,1,105,23595916,SAMI VATANEN,40049925,SANTERI HUOVILA,0,20,YV,3,1,2025-09-20T14:05:17Z,,,33209030,JERE LASSILA,home,False
35,2026,runkosarja,JYP,1,1100,33209030,JERE LASSILA,29837610,TEEMU VÄYRYNEN,0,145,,3,2,2025-09-20T16:46:53Z,20 27 29 47 83,2 4 28 77 85,30010552,LEEVI TUKIAINEN,home,True
35,2026,runkosarja,JYP,2,2154,22953708,JUUSO PUUSTINEN,23595916,SAMI VATANEN,1,292,YV,4,3,2025-09-20T15:24:37Z,,,30010552,LEEVI TUKIAINEN,home,False
35,2026,runkosarja,JYP,3,2497,60962804,ALEXANDER TRUE,29914070,EETU PELTOLA,1,333,,2,4,2025-09-20T16:40:42Z,61 77 87 91 93,7 17 29 31 40,24064653,OTTO MÄKINEN,home,False
35,2026,runkosarja,JYP,3,3501,27854909,AARO VIDGREN,29914070,EETU PELTOLA,1,409,,2,5,2025-09-20T16:30:15Z,20 29 61 77 93,14 29 31 85 92,29837610,TEEMU VÄYRYNEN,home,False
35,2026,runkosarja,Pelicans,2,1765,40057004,DANIEL NIEMINEN,60760867,AIDAN DUDAS,1,238,YV,1,2,2025-09-20T15:14:13Z,,,60952606,LUKAS ZETTERBERG,away,False
36,2026,runkosarja,KalPa,1,373,24725109,LASSE LAPPALAINEN,60866735,PATRICK CURRY,1,54,,2,0,2025-09-20T16:24:12Z,6 21 40 82,9 22 55 70 71,24338350,TEEMU HARTIKAINEN,away,True
36,2026,runkosarja,KalPa,3,3136,60866738,LUKAS KANAK,33866651,KONSTA KAPANEN,2,390,,3,0,2025-09-20T16:06:59Z,7 19 38 49 87,6 22 42 71 97,60954533,CADE BORCHARDT,away,False
36,2026,runkosarja,KalPa,3,3504,24338350,TEEMU HARTIKAINEN,31110600,BENJAMIN KORHONEN,3,423,TM,3,0,2025-09-20T16:16:35Z,9 22 38 82 86 98,6 17 18 20 70,27471447,ALEKSI KLEMETTI,away,False
37,2026,runkosarja,Ässät,1,763,33562188,PATRIK JUHOLA,25334515,VALTTERI VILJANEN,1,99,,1,1,2025-09-22T19:46:52Z,28 29 47 51 65,3 8 9 19 86,32845479,FEETU KNIHTI,home,False
37,2026,runkosarja,Ässät,2,1793,40200601,LASSE BOELIUS,33424682,RAMI MÄÄTTÄ,2,228,,2,2,2025-09-20T15:21:55Z,19 47 65 73 93,19 25 37 47 86,33562188,PATRIK JUHOLA,home,False
37,2026,runkosarja,Ässät,2,2279,27845730,VALTTERI LIPIÄINEN,33562188,PATRIK JUHOLA,2,285,,2,3,2025-09-22T19:47:24Z,19 27 47 65 93,8 9 10 19 86,32845479,FEETU KNIHTI,home,True
37,2026,runkosarja,Ässät,3,2456,33424682,RAMI MÄÄTTÄ,23441604,PETER TIIVOLA,2,313,,1,4,2025-09-22T19:47:24Z,9 19 27 47 93,25 37 62 74 93,60763133,DANICK MARTEL,home,False
37,2026,runkosarja,Ässät,3,3373,29934157,ALEKSI ANTTALAINEN,,,2,393,TM,4,5,2025-09-20T16:28:19Z,27 33 38 65 73 93,3 14 37 78 88,60761513,DYLAN FABRE,home,False
37,2026,runkosarja,Kärpät,1,314,33410418,ARTTU ALASIURUA,,,1,43,,1,0,2025-09-20T14:14:43Z,3 9 19 67 86,25 28 29 51 61,40055581,BENJAMIN PIETILÄ,away,False
37,2026,runkosarja,Kärpät,2,1347,31762087,AKU RÄTY,29864256,EEMIL ERHOLTZ,2,169,,2,1,2025-09-20T15:09:16Z,10 16 44 55 78,25 26 33 38 73,32269686,RONI HIRVONEN,away,False
37,2026,runkosarja,Kärpät,2,1907,,,,,2,236,VT0,0,2,2025-09-20T15:25:31Z,,,0,,away,False
38,2026,runkosarja,Sport,2,2103,32681170,HANNES HÄKKILÄ,60662386,PHILIP GRANATH,1,273,YV,1,1,2025-09-23T16:49:22Z,,,34254136,CHARLES BERTRAND,home,False
38,2026,runkosarja,Jukurit,1,1082,33502478,JEREMI TAMMELA,25663901,ALEXANDER RUUTTU,1,142,YV,2,0,2025-09-23T16:03:54Z,,,60860218,THOMAS OLSEN,away,False
38,2026,runkosarja,Jukurit,3,2517,33502478,JEREMI TAMMELA,25663901,ALEXANDER RUUTTU,2,330,YV,1,1,2025-09-24T19:10:14Z,,,28897266,JUUSO AROLA,away,True
38,2026,runkosarja,Jukurit,3,2697,60860213,KIM JOHANSSON,60960731,CONNOR FORD,3,357,TV,3,1,2025-09-23T17:24:26Z,16 52 61 71,7 10 16 58,60860218,THOMAS OLSEN,away,False
38,2026,runkosarja,Jukurit,3,3522,34570580,TOPIAS HYNNINEN,,,4,461,TM,4,1,2025-09-23T17:49:06Z,3 11 17 28 39 55,3 16 52 71 82,25663901,ALEXANDER RUUTTU,away,False
39,2026,runkosarja,Tappara,1,376,24501132,JYRKI JOKIPAKKA,33490124,BENJAMIN RAUTIAINEN,0,45,YV,3,1,2025-09-23T16:10:41Z,,,25489224,EETU TUULOLA,home,False
39,2026,runkosarja,TPS,2,1757,60799830,LUKAS WERNBLOM,32219869,RUBEN RAFKIN,1,215,,2,1,2025-09-23T16:40:41Z,22 23 42 51 63,6 9 19 40 49,40005133,SISU-PETTERI LEHTONEN,away,False
39,2026,runkosarja,TPS,2,1850,31803661,EETU PÄKKILÄ,60953551,VICTOR SJÖHOLM,2,228,,3,1,2025-09-23T18:06:57Z,21 62 63 78 82,22 40 66 82 87,60900264,TIM SÖDERLUND LEGER,away,True
40,2026,runkosarja,HIFK,1,390,30001778,SANTERI HARTIKAINEN,,,0,49,,1,1,2025-09-24T15:39:25Z,27 61 77 91 93,6 28 71 78 79,31539993,KALLE ERVASTI,home,False
40,2026,runkosarja,HIFK,2,2328,25139587,SEBASTIAN REPO,,,0,307,,1,2,2025-09-24T16:59:09Z,20 47 61 74 82,4 21 25 28 29,21924709,JERE KARJALAINEN,home,False
40,2026,runkosarja,HIFK,4,3626,22333124,JORI LEHTERÄ,25139587,SEBASTIAN REPO,2,486,,1,3,2025-09-24T19:39:01Z,23 27 61,6 21 29,24223973,TONY SUND,home,True
40,2026,runkosarja,Pelicans,3,3239,60952605,ALEX CIERNIK,40040845,ANTON KETTUNEN,1,432,,1,2,2025-09-24T17:39:01Z,6 37 52 77 98,19 22 70 82 87,60986872,LUCAS EDMONDS,away,False
40,2026,runkosarja,Pelicans,3,3580,60952606,LUKAS ZETTERBERG,60760697,MICHAL JORDAN,2,473,IM,4,2,2025-09-24T17:47:41Z,6 43 52 77 85,19 23 27 28 47 91,60962764,CHRISTOFFER FORSBERG,away,False
41,2026,runkosarja,Ilves,2,1722,32780178,MATIAS MÄNTYKIVI,60544772,LUKAS JASEK,3,242,YV2,5,1,2025-09-24T16:44:48Z,,,60545126,SIMON JOHANSSON,home,False
41,2026,runkosarja,JYP,1,97,40049925,SANTERI HUOVILA,30010552,LEEVI TUKIAINEN,1,18,,4,0,2025-09-24T15:34:08Z,9 28 53 72 92,4 18 28 61 77,33209030,JERE LASSILA,away,False
41,2026,runkosarja,JYP,1,166,27854909,AARO VIDGREN,23595916,SAMI VATANEN,2,28,,3,0,2025-09-25T19:02:09Z,27 43 52 57 86,17 29 63 71 92,24064653,OTTO MÄKINEN,away,True
41,2026,runkosarja,JYP,1,882,30010552,LEEVI TUKIAINEN,60823918,TRENT BOURQUE,3,132,AV,4,0,2025-09-24T16:26:40Z,9 11 23 29 46,17 29 31 77,24064653,OTTO MÄKINEN,away,False
41,2026,runkosarja,JYP,3,3458,30482177,TOBIAS WINBERG,24064653,OTTO MÄKINEN,4,459,TM,1,1,2025-09-24T17:55:59Z,9 12 21 23 29 46,17 29 31 39 61,30728763,VALTTERI OJANTAKANEN,away,False
41,2026,runkosarja,JYP,3,3594,33209030,JERE LASSILA,40049925,SANTERI HUOVILA,5,487,TM,5,1,2025-09-25T19:02:01Z,11 21 22 53 72 92,28 29 31 61 77,30010552,LEEVI TUKIAINEN,away,False
42,2026,runkosarja,K-Espoo,1,237,24650025,IIKKA KANGASNIEMI,60923647,ARVID ARONSSON,0,32,,1,1,2025-09-24T15:35:28Z,6 7 41 57 82,4 8 14 21 55,60861292,CAMERON HILLIS,home,False
