game_id,season_year,team,period,game_time_s,event_id,is_bench,minutes,penalized_id,penalized_name,penalty_code,penalty_type,served_by_id,served_by_name
157,2025,JYP,3,3266,427,False,2,30434484,,HUI,Huitominen,,
157,2025,Lukko,3,2671,345,False,2,60794693,,EST,Estäminen,,
157,2025,Lukko,3,2897,379,False,2,60348448,,KII,Kiinnipitäminen,,
158,2025,KalPa,2,2132,282,False,2,21403877,,KII,Kiinnipitäminen,,
158,2025,KalPa,2,2298,305,False,2,60866735,,KII,Kiinnipitäminen,,
158,2025,Sport,1,229,36,False,2,60544745,,KAM,Kampitus,,
158,2025,Sport,1,490,76,False,2,31411901,,KAM,Kampitus,,
158,2025,Sport,2,1656,224,False,2,,,KAY,Epäurheilijamainen käytös,,
159,2025,SaiPa,1,278,41,False,2,31165561,,KAM,Kampitus,,
159,2025,SaiPa,1,763,98,False,2,60762062,,EST,Estäminen,,
159,2025,SaiPa,3,3050,424,False,2,60762062,,KII,Kiinnipitäminen,,
159,2025,Kärpät,2,1361,182,False,2,31886905,,KOU,Koukkaaminen,,
159,2025,Kärpät,2,1785,238,False,2,60751845,,KAM,Kampitus,,
159,2025,Kärpät,2,2099,281,False,2,28262723,,KAM,Kampitus,,
159,2025,Kärpät,2,2400,331,False,2,60660706,,POI,Poikittainen maila,,
159,2025,Kärpät,3,2578,361,False,2,,,JR,Liian monta pelaajaa jäällä,,
160,2025,Ässät,2,2006,271,False,2,25454518,,HUI,Huitominen,,
160,2025,Ässät,3,3029,410,False,2,21848539,,KOU,Koukkaaminen,,
160,2025,KooKoo,1,374,47,False,2,60705422,,KAY,Epäurheilijamainen käytös,,
160,2025,KooKoo,2,2330,320,False,2,31531807,,KII,Kiinnipitäminen,,
160,2025,KooKoo,3,3309,446,False,2,27752328,,HUI,Huitominen,,
162,2025,K-Espoo,2,1232,162,False,2,29022140,,EST,Estäminen,,
162,2025,K-Espoo,2,1727,226,False,2,60861295,,EST,Estäminen,,
162,2025,K-Espoo,3,2871,365,False,2,23165838,,VKV,Väkivaltaisuus,,
162,2025,K-Espoo,3,2871,363,False,2,28436261,,VKV,Väkivaltaisuus,,
162,2025,K-Espoo,3,2871,364,False,2,28436261,,KAY,Epäurheilijamainen käytös,,
162,2025,K-Espoo,3,2927,371,False,2,60861292,,KOR,Korkea maila,,
162,2025,K-Espoo,3,3244,411,False,2,40046575,,VKV,Väkivaltaisuus,,
162,2025,JYP,1,871,111,False,2,,,JR,Liian monta pelaajaa jäällä,,
162,2025,JYP,3,2871,367,False,2,22937737,,KAY,Epäurheilijamainen käytös,,
162,2025,JYP,3,2871,368,False,2,34052244,,VKV,Väkivaltaisuus,,
162,2025,JYP,3,2871,366,False,2,22937737,,VKV,Väkivaltaisuus,,
162,2025,JYP,3,3108,393,False,2,33209030,,KAM,Kampitus,,
162,2025,JYP,3,3244,412,False,2,30434484,,VKV,Väkivaltaisuus,,
162,2025,JYP,3,3362,428,False,2,32419009,,KII,Kiinnipitäminen,,
161,2025,Jukurit,1,974,130,False,2,60698903,,KOU,Koukkaaminen,,
161,2025,Jukurit,1,1017,137,False,2,29782985,,VII,Pelin viivyttäminen - kiekon sulkeminen,,
161,2025,Kärpät,1,503,65,False,2,22037116,,KOR,Korkea maila,,
161,2025,Kärpät,1,639,84,False,2,,,JR,Liian monta pelaajaa jäällä,,
161,2025,Kärpät,2,1731,232,False,2,60579549,,KII,Kiinnipitäminen,,
161,2025,Kärpät,3,2922,389,False,2,60869084,,KII,Kiinnipitäminen,,
163,2025,HPK,2,1399,177,False,2,31585390,,EST,Estäminen,,
163,2025,HPK,2,2145,269,False,20,60860590,,POI,Poikittainen maila - Pelirangaistus,,
163,2025,HPK,2,2145,268,False,5,60860590,,POI,Poikittainen maila,,
163,2025,HPK,3,2986,382,False,2,32924510,,KAY,Epäurheilijamainen käytös,,
163,2025,Pelicans,1,768,93,False,2,23521841,,KOU,Koukkaaminen,,
163,2025,Pelicans,3,2986,381,False,2,32167539,,KII,Kiinnipitäminen,,
163,2025,Pelicans,3,2986,383,False,2,60760697,,KAY,Epäurheilijamainen käytös,,
163,2025,Pelicans,3,3027,387,False,2,21407161,,SOP,Sopimaton käytös tuomaristoa kohtaan,,
164,2025,SaiPa,2,1247,173,False,2,22679723,,HUI,Huitominen,,
164,2025,SaiPa,2,1629,222,False,2,32555154,,KOR,Korkea maila,,
164,2025,KalPa,1,266,44,False,2,60716456,,KOU,Koukkaaminen,,
164,2025,KalPa,1,537,80,False,2,60715086,,EST,Estäminen,,
164,2025,KalPa,1,741,105,False,2,60866735,,KOR,Korkea maila,,
164,2025,KalPa,1,741,106,False,2,60866735,,KOR,Korkea maila,,
164,2025,KalPa,2,2102,276,False,2,,,JR,Liian monta pelaajaa jäällä,,
165,2025,Tappara,1,230,31,False,2,33562230,,POI,Poikittainen maila,,
165,2025,Tappara,1,849,109,False,2,60898901,,KAM,Kampitus,,
165,2025,Tappara,1,1180,153,False,2,60854853,,M-KII,Mailasta kiinnipitäminen,,
165,2025,Tappara,2,1497,183,False,2,32219869,,VKV,Väkivaltaisuus,,
165,2025,Tappara,3,2813,334,False,2,30821864,,KOU,Koukkaaminen,,
165,2025,Tappara,3,3417,400,False,2,25113804,,VKV,Väkivaltaisuus,,
165,2025,Ilves,1,586,72,False,2,23351053,,POI,Poikittainen maila,,
165,2025,Ilves,1,641,80,False,2,32257481,,KAM,Kampitus,,
165,2025,Ilves,2,1497,184,False,2,24226640,,VKV,Väkivaltaisuus,,
165,2025,Ilves,2,1930,230,False,2,26590031,,KAM,Kampitus,,
165,2025,Ilves,3,2720,320,False,2,33517816,,KAM,Kampitus,,
165,2025,Ilves,3,3417,401,False,2,32780178,,VKV,Väkivaltaisuus,,
166,2025,TPS,1,689,93,False,2,27900714,,KAM,Kampitus,,
166,2025,TPS,2,1328,186,False,2,60821637,,KII,Kiinnipitäminen,,
166,2025,Sport,1,421,58,False,2,31896306,,KAM,Kampitus,,
166,2025,Sport,1,585,78,False,2,,,JR,Liian monta pelaajaa jäällä,,
166,2025,Sport,2,2092,277,False,2,60853631,,EST,Estäminen,,
166,2025,Sport,3,2563,343,False,2,60853631,,KII,Kiinnipitäminen,,
166,2025,Sport,3,2968,400,False,2,30628504,,EST,Estäminen,,
167,2025,KooKoo,2,1852,220,False,2,32640153,,KAM,Kampitus,,
167,2025,HIFK,3,2690,326,False,2,,,JR,Liian monta pelaajaa jäällä,,
169,2025,K-Espoo,1,210,35,False,2,29936715,,VKV,Väkivaltaisuus,,
169,2025,K-Espoo,1,237,44,False,2,60861292,,EST,Estäminen,,
169,2025,K-Espoo,2,1684,241,False,2,22396653,,KII,Kiinnipitäminen,,
169,2025,K-Espoo,3,2874,411,False,2,29936715,,EST,Estäminen,,
169,2025,K-Espoo,3,3456,490,False,2,29936715,,POI,Poikittainen maila,,
169,2025,Ässät,1,210,36,False,2,25454518,,VKV,Väkivaltaisuus,,
169,2025,Ässät,1,829,115,False,2,29864256,,KOU,Koukkaaminen,,
169,2025,Ässät,2,1925,278,False,2,29934157,,EST,Estäminen,,
169,2025,Ässät,3,2502,358,False,2,33670096,,KOR,Korkea maila,,
169,2025,Ässät,3,3078,442,False,2,29942233,,KII,Kiinnipitäminen,,
168,2025,Ilves,1,404,53,False,2,28905831,,KII,Kiinnipitäminen,,
168,2025,Ilves,1,578,78,False,2,60899622,,KOU,Koukkaaminen,,
168,2025,Ilves,3,2537,327,False,2,23351053,,VKV,Väkivaltaisuus,,
168,2025,JYP,1,84,16,False,2,30434484,,HUI,Huitominen,,
168,2025,JYP,2,2369,300,False,2,29914070,,KAM,Kampitus,,
168,2025,JYP,3,2537,328,False,2,21415137,,VKV,Väkivaltaisuus,,
168,2025,JYP,3,3074,393,False,2,60662542,,KOU,Koukkaaminen,,
168,2025,JYP,3,3316,420,False,2,30434484,,KAM,Kampitus,,
170,2025,HIFK,1,705,85,False,2,23017821,,KII,Kiinnipitäminen,,
170,2025,HIFK,2,2054,251,False,2,22333124,,KOU,Koukkaaminen,,
170,2025,HIFK,2,2089,258,False,2,22549125,,VKV,Väkivaltaisuus,,
171,2025,Jukurit,3,2974,375,False,2,29782985,,EST,Estäminen,,
171,2025,Jukurit,3,3023,385,False,2,60698903,,KII,Kiinnipitäminen,,
172,2025,Pelicans,1,1139,136,False,2,60760697,,KII,Kiinnipitäminen,,
172,2025,Pelicans,2,1480,193,False,2,24650025,,KAM,Kampitus,,
172,2025,Kärpät,1,551,67,False,2,22037116,,KAM,Kampitus,,
172,2025,Kärpät,2,1817,230,False,2,60579549,,KAM,Kampitus,,
173,2025,Sport,1,835,105,False,2,60853631,,KOU,Koukkaaminen,,
173,2025,Sport,1,908,114,False,2,22891255,,KAM,Kampitus,,
173,2025,Sport,2,1995,265,False,2,60454974,,KAM,Kampitus,,
173,2025,Sport,3,2840,392,False,2,28948856,,KAY,Epäurheilijamainen käytös,,
173,2025,TPS,1,513,66,False,2,40005133,,POL,Polvitaklaus,,
173,2025,TPS,1,984,125,False,2,60900264,,KOU,Koukkaaminen,,
173,2025,TPS,1,1191,152,False,2,29870486,,KII,Kiinnipitäminen,,
173,2025,TPS,2,2141,282,False,2,33392484,,KII,Kiinnipitäminen,,
173,2025,TPS,2,2225,294,False,2,31803661,,KOR,Korkea maila,,
173,2025,TPS,3,2840,391,False,2,60862736,,KAY,Epäurheilijamainen käytös,,
173,2025,TPS,3,3249,443,False,2,60821637,,KOU,Koukkaaminen,,
174,2025,Tappara,1,826,99,False,2,60898910,,KII,Kiinnipitäminen,,
174,2025,Tappara,3,2799,342,False,2,60580854,,KII,Kiinnipitäminen,,
174,2025,HPK,2,2194,262,False,2,40066947,,KAM,Kampitus,,
174,2025,HPK,3,2517,304,False,2,34081477,,KII,Kiinnipitäminen,,
175,2025,HPK,1,688,80,False,2,31585390,,EST,Estäminen,,
175,2025,HPK,3,2467,309,False,2,60860590,,KAM,Kampitus,,
175,2025,HPK,3,3138,388,False,2,25489224,,KOU,Koukkaaminen,,
175,2025,Ässät,1,56,11,False,2,33562188,,KII,Kiinnipitäminen,,
175,2025,Ässät,2,1651,199,False,2,32845479,,KAM,Kampitus,,
175,2025,Ässät,2,1922,233,False,2,29934157,,KOR,Korkea maila,,
175,2025,Ässät,2,1993,246,False,2,21848539,,KOU,Koukkaaminen,,
176,2025,Jukurit,2,2248,281,False,2,60860213,,KII,Kiinnipitäminen,,
176,2025,Jukurit,2,2388,297,False,2,29782985,,KAM,Kampitus,,
176,2025,Jukurit,3,3470,440,False,2,60872148,,KII,Kiinnipitäminen,,
176,2025,SaiPa,1,817,99,False,2,,,JR,Liian monta pelaajaa jäällä,,
176,2025,SaiPa,1,989,120,False,2,31903545,,KAM,Kampitus,,
176,2025,SaiPa,2,1993,256,False,2,40055660,,KAM,Kampitus,,
176,2025,SaiPa,3,3593,459,False,2,40007991,,M-KII,Mailasta kiinnipitäminen,,
177,2025,JYP,1,722,95,False,2,32558931,,KAM,Kampitus,,
177,2025,JYP,2,1278,166,False,2,40049925,,KOU,Koukkaaminen,,
177,2025,JYP,2,2229,283,False,2,32558931,,VII,Pelin viivyttäminen - kiekko katsomoon,,
177,2025,JYP,3,2739,356,False,2,32419009,,KII,Kiinnipitäminen,,
177,2025,JYP,3,2925,382,False,2,32419009,,KOU,Koukkaaminen,,
177,2025,JYP,3,3392,439,False,2,60851705,,KII,Kiinnipitäminen,,
177,2025,Sport,1,315,42,False,2,60853631,,KAM,Kampitus,,
177,2025,Sport,1,357,52,False,20,60744055,,PTK,Pään tai niskan alueelle kohdistuva taklaus - Pelirangaistus,,
177,2025,Sport,1,357,51,False,5,60744055,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
177,2025,Sport,2,1253,162,False,2,30754342,,POI,Poikittainen maila,,
178,2025,Kärpät,1,1076,146,False,2,60660706,,KAM,Kampitus,,
178,2025,Kärpät,3,2941,389,False,2,28262723,,POI,Poikittainen maila,,
178,2025,Kärpät,3,3545,463,False,2,60660706,,KOR,Korkea maila,,
178,2025,Kärpät,3,3545,462,False,2,60660706,,KOR,Korkea maila,,
178,2025,Lukko,1,41,13,False,0,31046431,,KII,Kiinnipitäminen,,
178,2025,Lukko,2,1288,182,False,2,,,JR,Liian monta pelaajaa jäällä,,
178,2025,Lukko,2,1475,207,False,2,30687613,,KAM,Kampitus,,
179,2025,TPS,1,57,11,False,2,31633679,,KII,Kiinnipitäminen,,
179,2025,TPS,3,2438,314,False,2,60545114,,KII,Kiinnipitäminen,,
179,2025,TPS,3,2591,331,False,2,60545114,,KII,Kiinnipitäminen,,
179,2025,KalPa,1,630,73,False,2,60578087,,KII,Kiinnipitäminen,,
179,2025,KalPa,2,1668,210,False,2,31574013,,KAM,Kampitus,,
179,2025,KalPa,3,2798,354,False,2,31110600,,KII,Kiinnipitäminen,,
179,2025,KalPa,3,2992,377,False,2,31110600,,KAM,Kampitus,,
180,2025,HIFK,1,887,112,False,2,22549125,,KOR,Korkea maila,,
180,2025,HIFK,2,2292,289,False,2,22077464,,KII,Kiinnipitäminen,,
180,2025,HIFK,3,2899,373,False,2,29885743,,VKV,Väkivaltaisuus,,
180,2025,Ässät,1,1071,134,False,2,25334515,,M-KII,Mailasta kiinnipitäminen,,
180,2025,Ässät,2,2025,257,False,2,30951530,,KAM,Kampitus,,
180,2025,Ässät,3,2899,372,False,2,30951530,,VKV,Väkivaltaisuus,,
182,2025,KooKoo,1,421,54,False,2,60859045,,KOU,Koukkaaminen,,
182,2025,KooKoo,2,1605,213,False,2,31773199,,VII,Pelin viivyttäminen - kiekko katsomoon,,
182,2025,TPS,2,1899,255,False,2,30969140,,KAM,Kampitus,,
183,2025,SaiPa,1,1194,164,False,2,60762062,,KII,Kiinnipitäminen,,
183,2025,SaiPa,2,1444,202,False,2,60899474,,EST,Estäminen,,
183,2025,SaiPa,3,3546,494,False,2,60762062,,KAM,Kampitus,,
183,2025,Tappara,1,430,66,False,2,32219869,,POI,Poikittainen maila,,
183,2025,Tappara,1,598,93,False,2,33835501,,KAM,Kampitus,,
183,2025,Tappara,2,1382,193,False,2,25113804,,KOU,Koukkaaminen,,
183,2025,Tappara,2,2026,283,False,2,29969041,,HUI,Huitominen,,
183,2025,Tappara,3,2612,369,False,2,32219869,,KAM,Kampitus,,
183,2025,Tappara,3,3049,432,False,2,32219869,,KAM,Kampitus,,
184,2025,K-Espoo,1,202,32,False,2,60466216,,KII,Kiinnipitäminen,,
184,2025,K-Espoo,2,2051,262,False,2,23165838,,KII,Kiinnipitäminen,,
184,2025,K-Espoo,3,2630,337,False,2,21851458,,HUI,Huitominen,,
184,2025,K-Espoo,3,2915,369,False,2,30356928,,HUI,Huitominen,,
184,2025,Kärpät,1,159,24,False,2,24276085,,KII,Kiinnipitäminen,,
184,2025,Kärpät,2,1558,203,False,2,24406130,,KAY,Epäurheilijamainen käytös,,
185,2025,Jukurit,1,79,13,False,2,60777225,,KAM,Kampitus,,
185,2025,Jukurit,2,1731,233,False,2,60698903,,KAM,Kampitus,,
185,2025,Jukurit,3,3600,476,False,10,60698903,,KAY,Epäurheilijamainen käytös - Käytösrangaistus,,
185,2025,Ilves,2,1355,175,False,2,23837234,,KAM,Kampitus,,
185,2025,Ilves,2,2298,301,False,2,,,JR,Liian monta pelaajaa jäällä,,
185,2025,Ilves,3,2816,369,False,2,32780178,,EST,Estäminen,,
186,2025,JYP,1,247,33,False,2,,,JR,Liian monta pelaajaa jäällä,,
186,2025,JYP,1,938,118,False,2,32419009,,EST,Estäminen,,
186,2025,JYP,2,1485,187,False,2,30728763,,KAM,Kampitus,,
186,2025,TPS,2,1393,175,False,2,60545114,,KAM,Kampitus,,
186,2025,TPS,2,1649,207,False,2,24177003,,KII,Kiinnipitäminen,,
186,2025,TPS,3,2899,369,False,2,27900714,,KAM,Kampitus,,
186,2025,TPS,3,2964,379,False,2,60760867,,KAM,Kampitus,,
187,2025,KalPa,1,36,11,False,2,31578145,,KOU,Koukkaaminen,,
187,2025,KalPa,1,189,36,False,2,28696276,,KAM,Kampitus,,
187,2025,KalPa,3,3196,434,False,2,24779032,,KAM,Kampitus,,
187,2025,KooKoo,2,1274,168,False,2,60361530,,KOU,Koukkaaminen,,
187,2025,KooKoo,2,1422,187,False,2,30730803,,HUI,Huitominen,,
187,2025,KooKoo,2,1517,200,False,2,32378409,,KOU,Koukkaaminen,,
187,2025,KooKoo,2,2298,304,False,2,32378409,,KOR,Korkea maila,,
187,2025,KooKoo,3,2610,351,False,2,29695519,,EST,Estäminen,,
188,2025,Kärpät,1,588,85,False,2,30616480,,VKV,Väkivaltaisuus,,
188,2025,Kärpät,1,588,86,False,2,30616480,,VKV,Väkivaltaisuus,,
188,2025,Kärpät,2,1802,236,False,2,31886905,,HUI,Huitominen,,
188,2025,HPK,1,318,49,False,2,31252775,,KOR,Korkea maila,,
188,2025,HPK,1,318,48,False,2,31252775,,KOR,Korkea maila,,
188,2025,HPK,1,588,84,False,2,31585390,,VKV,Väkivaltaisuus,,
188,2025,HPK,3,2798,361,False,2,25589140,,KAM,Kampitus,,
188,2025,HPK,3,3026,387,False,2,34081477,,VKV,Väkivaltaisuus,,
189,2025,Lukko,1,252,38,False,2,32764000,,EST,Estäminen,,
189,2025,Lukko,1,1035,142,False,2,60675410,,KAM,Kampitus,,
189,2025,Lukko,2,2090,274,False,2,60675410,,KAM,Kampitus,,
189,2025,Lukko,3,3253,430,False,2,60348447,,KAM,Kampitus,,
189,2025,Tappara,1,651,88,False,2,60580854,,KOU,Koukkaaminen,,
189,2025,Tappara,1,872,119,False,2,24174048,,KAM,Kampitus,,
189,2025,Tappara,2,1860,245,False,2,28696292,,EST,Estäminen,,
189,2025,Tappara,3,2608,342,False,2,31854445,,KAM,Kampitus,,
189,2025,Tappara,3,3556,473,False,2,60898910,,KII,Kiinnipitäminen,,
190,2025,Pelicans,2,1444,175,False,2,23075106,,KII,Kiinnipitäminen,,
190,2025,K-Espoo,2,1891,226,False,2,24727725,,EST,Estäminen,,
190,2025,K-Espoo,3,2762,335,False,2,22240990,,KII,Kiinnipitäminen,,
190,2025,K-Espoo,3,3025,366,False,2,24727725,,EST,Estäminen,,
190,2025,K-Espoo,3,3513,428,False,2,25063158,,KAM,Kampitus,,
191,2025,Sport,1,264,38,False,2,30754342,,KAM,Kampitus,,
191,2025,Sport,2,1554,208,False,2,24421720,,VKV,Väkivaltaisuus,,
191,2025,Sport,2,2307,305,False,2,24421720,,VKV,Väkivaltaisuus,,
191,2025,Sport,3,3371,446,False,2,60744062,,KAM,Kampitus,,
191,2025,HIFK,2,1554,209,False,2,22549125,,VKV,Väkivaltaisuus,,
191,2025,HIFK,2,2025,272,False,2,23793763,,KOR,Korkea maila,,
191,2025,HIFK,2,2025,271,False,2,23793763,,KOR,Korkea maila,,
191,2025,HIFK,2,2307,306,False,2,29885743,,VKV,Väkivaltaisuus,,
191,2025,HIFK,3,2954,396,False,2,40040956,,KII,Kiinnipitäminen,,
192,2025,Ässät,1,324,50,False,2,25461491,,KII,Kiinnipitäminen,,
192,2025,Ässät,2,2227,283,False,2,21848539,,POI,Poikittainen maila,,
192,2025,Ässät,3,2636,337,False,5,27845730,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
192,2025,Ässät,3,2636,338,False,20,27845730,,PTK,Pään tai niskan alueelle kohdistuva taklaus - Pelirangaistus,,
192,2025,Ässät,3,3374,403,False,2,29864256,,KII,Kiinnipitäminen,,
192,2025,Pelicans,1,586,82,False,2,40155363,,HUI,Huitominen,,
192,2025,Pelicans,1,789,108,False,2,32167539,,EST,Estäminen,,
192,2025,Pelicans,1,1138,150,False,2,60544388,,KOR,Korkea maila,,
192,2025,Pelicans,2,1414,189,False,2,40155363,,KII,Kiinnipitäminen,,
193,2025,Tappara,2,2367,307,False,2,60898910,,KOU,Koukkaaminen,,
193,2025,Tappara,3,2680,350,False,2,23334106,,KOR,Korkea maila,,
193,2025,Tappara,3,2680,349,False,2,23334106,,KOR,Korkea maila,,
193,2025,Sport,1,697,94,False,2,33619772,,VII,Pelin viivyttäminen - kiekko katsomoon,,
193,2025,Sport,1,1014,135,False,2,28948856,,HUI,Huitominen,,
193,2025,Sport,2,2175,284,False,2,30628504,,EST,Estäminen,,
194,2025,Ilves,1,623,84,False,2,28905831,,KAM,Kampitus,,
194,2025,Ilves,1,1100,148,False,2,60860278,,HUI,Huitominen,,
194,2025,Ilves,2,1301,175,False,2,23351053,,EST,Estäminen,,
194,2025,Ilves,2,1820,242,False,2,32257481,,KAM,Kampitus,,
194,2025,Ilves,3,3009,392,False,2,32257481,,HUI,Huitominen,,
194,2025,Ilves,3,3515,453,False,2,22770842,,HUI,Huitominen,,
194,2025,K-Espoo,1,408,57,False,2,27841653,,KII,Kiinnipitäminen,,
194,2025,K-Espoo,1,1067,141,False,2,29022140,,HUI,Huitominen,,
194,2025,K-Espoo,1,1100,149,False,2,60861292,,KII,Kiinnipitäminen,,
194,2025,K-Espoo,2,1365,184,False,2,40046575,,EST,Estäminen,,
195,2025,KalPa,1,244,38,False,2,31578145,,POI,Poikittainen maila,,
195,2025,KalPa,1,1049,141,False,2,23065792,,VII,Pelin viivyttäminen - rike aloitustapahtumassa,,
195,2025,KalPa,2,1346,181,False,2,21403877,,HUI,Huitominen,,
195,2025,KalPa,2,1467,198,False,2,24779032,,STK,Selästä taklaaminen,,
195,2025,KalPa,2,2012,266,False,2,27471447,,POI,Poikittainen maila,,
195,2025,KalPa,2,2279,300,False,2,60716456,,POI,Poikittainen maila,,
195,2025,Pelicans,2,1676,228,False,2,32167539,,KII,Kiinnipitäminen,,
195,2025,Pelicans,2,2279,299,False,2,32167539,,KAM,Kampitus,,
195,2025,Pelicans,3,2608,353,False,2,40057004,,KOU,Koukkaaminen,,
195,2025,Pelicans,3,2851,376,False,2,30793837,,KOU,Koukkaaminen,,
196,2025,TPS,1,235,33,False,2,24177003,,KAM,Kampitus,,
196,2025,TPS,1,848,113,False,2,60757491,,KII,Kiinnipitäminen,,
196,2025,TPS,2,1960,247,False,2,27900714,,POI,Poikittainen maila,,
196,2025,TPS,2,2281,283,False,2,40048503,,EST,Estäminen,,
196,2025,TPS,3,2479,315,False,2,60760867,,KOR,Korkea maila,,
196,2025,SaiPa,1,1179,152,False,2,28471734,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
196,2025,SaiPa,3,2648,337,False,2,31809869,,KOU,Koukkaaminen,,
196,2025,SaiPa,3,2876,362,False,2,60900078,,KOR,Korkea maila,,
197,2025,HPK,1,309,46,False,2,31585390,,POI,Poikittainen maila,,
197,2025,HPK,2,1467,192,False,2,25589140,,HUI,Huitominen,,
197,2025,HPK,3,2474,327,False,2,40115108,,KOU,Koukkaaminen,,
197,2025,HPK,3,3585,478,False,2,22709389,,KII,Kiinnipitäminen,,
197,2025,KalPa,1,1123,141,False,2,27471447,,KOR,Korkea maila,,
197,2025,KalPa,2,1390,179,False,2,40215681,,KII,Kiinnipitäminen,,
197,2025,KalPa,2,1467,193,False,2,31574013,,SUK,Sukeltaminen,,
197,2025,KalPa,2,1560,208,False,2,24779032,,EST,Estäminen,,
197,2025,KalPa,3,2474,326,False,2,60866738,,KOR,Korkea maila,,
197,2025,KalPa,3,2634,347,False,2,60866735,,KII,Kiinnipitäminen,,
197,2025,KalPa,3,3115,413,False,2,31110600,,VKV,Väkivaltaisuus,,
197,2025,KalPa,3,3421,448,False,2,60716456,,VKV,Väkivaltaisuus,,
198,2025,KooKoo,1,887,107,False,2,22393300,,KAM,Kampitus,,
198,2025,KooKoo,3,2822,370,False,2,32640153,,KAM,Kampitus,,
198,2025,Kärpät,3,2582,332,False,2,60579549,,EST,Estäminen,,
198,2025,Kärpät,3,2974,389,False,2,31632421,,KAM,Kampitus,,
199,2025,Pelicans,1,113,18,False,2,40155363,,EST,Estäminen,,
199,2025,Pelicans,2,2032,262,False,2,60544388,,VII,Pelin viivyttäminen - kiekko katsomoon,,
199,2025,Jukurit,1,998,129,False,2,60698903,,KAM,Kampitus,,
199,2025,Jukurit,2,1299,173,False,2,22895620,,KOU,Koukkaaminen,,
200,2025,Sport,2,1350,172,False,2,60826467,,KOU,Koukkaaminen,,
200,2025,Sport,2,2099,266,False,2,60853631,,KII,Kiinnipitäminen,,
200,2025,Sport,3,2593,335,False,2,22891255,,POI,Poikittainen maila,,
200,2025,Lukko,1,945,113,False,2,30682391,,KAM,Kampitus,,
200,2025,Lukko,1,1154,138,False,2,60348448,,EST,Estäminen,,
200,2025,Lukko,2,1692,213,False,2,60848600,,HUI,Huitominen,,
200,2025,Lukko,3,2834,368,False,2,60859897,,KAM,Kampitus,,
200,2025,Lukko,3,3567,459,False,2,32194874,,KII,Kiinnipitäminen,,
201,2025,Tappara,1,420,59,False,2,40431875,,KII,Kiinnipitäminen,,
201,2025,Tappara,1,1088,143,False,2,23517198,,M-KII,Mailasta kiinnipitäminen,,
201,2025,Tappara,2,1877,235,False,2,24174048,,VKV,Väkivaltaisuus,,
201,2025,Tappara,2,1971,251,False,2,22598901,,KAM,Kampitus,,
201,2025,Tappara,3,2767,348,False,2,23334106,,KOR,Korkea maila,,
201,2025,Ässät,1,84,17,False,2,29934157,,EST,Estäminen,,
201,2025,Ässät,1,675,93,False,2,33392484,,POI,Poikittainen maila,,
201,2025,Ässät,1,833,115,False,2,21848539,,KOU,Koukkaaminen,,
201,2025,Ässät,2,1877,234,False,2,23441604,,VKV,Väkivaltaisuus,,
201,2025,Ässät,3,3219,404,False,2,29934157,,KOU,Koukkaaminen,,
203,2025,SaiPa,3,2559,357,False,2,60900078,,VKV,Väkivaltaisuus,,
203,2025,SaiPa,3,2989,412,False,2,40055660,,EST,Estäminen,,
203,2025,HPK,1,1149,161,False,0,60675409,,KOU,Koukkaaminen,,
203,2025,HPK,2,1245,185,False,2,22709389,,KII,Kiinnipitäminen,,
203,2025,HPK,2,2193,302,False,2,25489224,,EST,Estäminen,,
202,2025,HIFK,1,1118,138,False,2,22077464,,KII,Kiinnipitäminen,,
202,2025,HIFK,2,1905,242,False,2,60751920,,KAM,Kampitus,,
202,2025,K-Espoo,1,823,105,False,2,29936715,,KOU,Koukkaaminen,,
202,2025,K-Espoo,2,2230,286,False,2,23165838,,KII,Kiinnipitäminen,,
202,2025,K-Espoo,3,3006,384,False,2,34132533,,VII,Pelin viivyttäminen - kiekko katsomoon,,
204,2025,Ilves,1,77,14,False,2,30738423,,EST,Estäminen,,
204,2025,Ilves,1,733,94,False,2,22770842,,VKV,Väkivaltaisuus,,
204,2025,Ilves,1,801,102,False,2,28905831,,KOR,Korkea maila,,
204,2025,Ilves,3,3065,406,False,2,60860539,,KII,Kiinnipitäminen,,
204,2025,Tappara,1,86,17,False,2,60580854,,KOU,Koukkaaminen,,
204,2025,Tappara,1,932,118,False,2,33490124,,HUI,Huitominen,,
204,2025,Tappara,1,1008,127,False,2,32219869,,HUI,Huitominen,,
204,2025,Tappara,2,2001,268,False,2,28696292,,M-KII,Mailasta kiinnipitäminen,,
205,2025,Jukurit,1,557,78,False,2,60698903,,EST,Estäminen,,
205,2025,Jukurit,2,1565,216,False,2,28897266,,KAM,Kampitus,,
205,2025,Jukurit,2,1839,263,False,2,29658365,,KII,Kiinnipitäminen,,
205,2025,Jukurit,3,2739,398,False,20,60860218,,PTK,Pään tai niskan alueelle kohdistuva taklaus - Pelirangaistus,,
205,2025,Jukurit,3,2739,397,False,5,60860218,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
205,2025,Jukurit,3,3503,493,False,2,60769153,,KAM,Kampitus,,
205,2025,Sport,1,397,56,False,2,29632624,,KII,Kiinnipitäminen,,
205,2025,Sport,1,901,123,False,2,33619772,,KOU,Koukkaaminen,,
205,2025,Sport,1,1114,152,False,2,60544745,,EST,Estäminen,,
